case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d,20x20,400,840,gpu-disc,upwind,3,200,200,8.3815,0.0101473,0.660499,2.43157,0.00798213,0.00132527,0.00628235,5.00734,0.165295,0.0277224,0.0328952,0.0297525,0.869107,7.43891,MaxIterations,1,1,0,1.1405e-05,1.11106e-05,0.00029653,6.80497e-08,3340,7176,2499,13595304,45420,20577856,371,0,138770,42016,2026988,1351815168,7.4227
cavity2d,20x20,400,840,gpu-disc,upwind,4,200,200,8.1947,0.0124917,0.632511,2.36819,0.00806804,0.00145602,0.00639431,4.91321,0.163776,0.0272939,0.0305661,0.0300081,0.839499,7.2814,MaxIterations,1,1,0,1.1405e-05,1.11106e-05,0.00029653,6.80497e-08,3340,7176,2499,13595304,45420,20577856,371,0,138770,42016,2026988,1351815168,7.26731
cavity2d,20x20,400,840,disc-only,upwind,0,200,200,0.941738,0.00798447,0.506424,0.0462808,0.00736963,0.000983467,0.109141,0.055998,0.135716,0.0258236,0.0303277,0.0152177,0.785458,0.102279,MaxIterations,1,1,0,1.1405e-05,1.11106e-05,0.00029653,6.80774e-08,3338,7166,1497,5512736,3404,25548000,347,0,10200,0,1929052,1351815168,0
cavity2d,20x20,400,840,disc-only,upwind,1,200,200,0.748377,0.00812572,0.377429,0.0459113,0.00673542,0.00120776,0.088706,0.0569867,0.102092,0.0213673,0.0246495,0.0147116,0.597537,0.102898,MaxIterations,1,1,0,1.1405e-05,1.11106e-05,0.00029653,6.80774e-08,3338,7166,1497,5512736,3404,25548000,347,0,10200,0,1929052,1351815168,0
cavity2d,20x20,400,840,disc-only,upwind,2,200,200,0.790246,0.00798637,0.387384,0.0489297,0.00686047,0.00106806,0.0971949,0.0579353,0.109455,0.0249132,0.0293107,0.0187403,0.626876,0.106865,MaxIterations,1,1,0,1.1405e-05,1.11106e-05,0.00029653,6.80774e-08,3338,7166,1497,5512736,3404,25548000,347,0,10200,0,1929052,1351815168,0
cavity2d,20x20,400,840,disc-only,upwind,3,200,200,0.745087,0.00976398,0.365676,0.044664,0.00734666,0.000949597,0.089155,0.0574944,0.107258,0.0218878,0.0258668,0.0146106,0.592273,0.102158,MaxIterations,1,1,0,1.1405e-05,1.11106e-05,0.00029653,6.80774e-08,3338,7166,1497,5512736,3404,25548000,347,0,10200,0,1929052,1351815168,0
cavity2d,20x20,400,840,disc-only,upwind,4,200,200,0.771474,0.00759878,0.377967,0.0475916,0.00709964,0.00117591,0.0955278,0.0577061,0.107668,0.024935,0.0276881,0.016075,0.614373,0.105298,MaxIterations,1,1,0,1.1405e-05,1.11106e-05,0.00029653,6.80774e-08,3338,7166,1497,5512736,3404,25548000,347,0,10200,0,1929052,1351815168,0
cavity2d,40x40,1600,3280,cpu,upwind,0,200,200,1.54041,8.3042e-05,0.647728,0.140765,0.00141818,0.0169427,0.0793941,0.535816,0.106045,0.002432,0.00780673,0.00196069,0.85396,0.676581,MaxIterations,0,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,40x40,1600,3280,cpu,upwind,1,200,200,1.45207,0.000102253,0.610318,0.134446,0.00136029,0.0166225,0.077273,0.498495,0.101524,0.00230128,0.00767042,0.00193755,0.809399,0.632942,MaxIterations,0,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,40x40,1600,3280,cpu,upwind,2,200,200,1.41198,9.2386e-05,0.594932,0.128728,0.00142715,0.0158026,0.074501,0.48575,0.0995653,0.00206789,0.00713348,0.00196807,0.788295,0.614478,MaxIterations,0,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,40x40,1600,3280,cpu,upwind,3,200,200,1.40474,8.9629e-05,0.592512,0.131004,0.0013199,0.0156218,0.0750532,0.479405,0.0982186,0.00213089,0.00739464,0.00197833,0.784856,0.610409,MaxIterations,0,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,40x40,1600,3280,cpu,upwind,4,200,200,1.42802,7.8188e-05,0.600377,0.131119,0.00136792,0.0169507,0.0758326,0.490738,0.100321,0.00213105,0.00719959,0.00189045,0.79698,0.621857,MaxIterations,0,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,40x40,1600,3280,gpu-pipe,upwind,0,200,200,14.0167,8.5622e-05,0.56509,2.8955,0.00211808,0.0157919,0.0769613,10.3574,0.0902573,0.0019862,0.00856463,0.00285379,0.752205,13.2529,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,28,2,229807,76086,532584,1351815168,13.2503
cavity2d,40x40,1600,3280,gpu-pipe,upwind,1,200,200,13.9215,8.6493e-05,0.566229,2.86997,0.00222165,0.0153507,0.0767759,10.2873,0.0907912,0.00199818,0.00802643,0.00269666,0.753366,13.1572,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,26,0,229807,76086,532464,1351815168,13.1545
cavity2d,40x40,1600,3280,gpu-pipe,upwind,2,200,200,14.3034,7.6212e-05,0.59102,2.94652,0.00234308,0.0161634,0.0805915,10.5577,0.0957318,0.00205492,0.00844067,0.00273452,0.787904,13.5042,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,26,0,229807,76086,532464,1351815168,13.5014
cavity2d,40x40,1600,3280,gpu-pipe,upwind,3,200,200,13.9901,7.3759e-05,0.588396,2.8544,0.0022657,0.0158338,0.0783761,10.3431,0.0944351,0.00202479,0.00833645,0.00273601,0.781331,13.1975,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,26,0,229807,76086,532464,1351815168,13.1948
cavity2d,40x40,1600,3280,gpu-pipe,upwind,4,200,200,13.9257,7.5251e-05,0.571049,2.8371,0.00213382,0.0152766,0.0767482,10.3185,0.0919339,0.00199288,0.00805803,0.00280361,0.759134,13.1556,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,26,0,229807,76086,532464,1351815168,13.153
cavity2d,40x40,1600,3280,gpu-disc,upwind,0,200,200,13.968,0.0145214,0.72863,2.72264,0.00803627,0.0011373,0.00636479,10.2107,0.176491,0.0305097,0.0375163,0.0302131,0.951169,12.9334,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,2499,54729704,79490,85943000,371,0,241007,76086,7945068,1351815168,12.9127
cavity2d,40x40,1600,3280,gpu-disc,upwind,1,200,200,14.0862,0.0193665,0.733191,2.73988,0.00864078,0.0011923,0.00651922,10.3029,0.175437,0.0306696,0.0377866,0.0295678,0.95565,13.0428,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,2499,54729704,79490,85943000,371,0,241007,76086,7945068,1351815168,13.0219
cavity2d,40x40,1600,3280,gpu-disc,upwind,2,200,200,13.7408,0.0150333,0.716951,2.66192,0.00799138,0.0011525,0.0058458,10.0695,0.168208,0.0292906,0.0344583,0.029346,0.92944,12.7314,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,2499,54729704,79490,85943000,371,0,241007,76086,7945068,1351815168,12.7117
cavity2d,40x40,1600,3280,gpu-disc,upwind,3,200,200,14.1995,0.0149489,0.728357,2.8147,0.00870652,0.00122231,0.00677911,10.3507,0.173544,0.0310056,0.0381933,0.0302645,0.949614,13.1654,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,2499,54729704,79490,85943000,371,0,241007,76086,7945068,1351815168,13.1441
cavity2d,40x40,1600,3280,gpu-disc,upwind,4,200,200,13.7893,0.0148149,0.749898,2.69838,0.00794793,0.00103664,0.00702159,10.0327,0.179853,0.0321757,0.0367585,0.0275509,0.977933,12.7311,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,2499,54729704,79490,85943000,371,0,241007,76086,7945068,1351815168,12.7099
