iteration,u_residual,v_residual,p_residual,continuity_residual,global_mass_imbalance
52,1.80349135393101465e-03,1.95326823884251540e-03,5.22639099331422691e-03,2.17994809710755976e-12,1.27437296826293789e-12
53,1.75472002418032504e-03,1.91028757153263208e-03,5.16013577081470345e-03,2.08289276755251551e-12,1.27437296826293789e-12
54,1.70850392260628423e-03,1.86832673450280126e-03,5.09634222441125804e-03,2.00609948258243207e-12,1.27437296826293789e-12
55,1.66668680699848747e-03,1.82723869724442595e-03,5.03491957010634202e-03,1.93278452596641712e-12,1.27437296826293789e-12
56,1.62743880952732488e-03,1.78808230922569917e-03,4.97577975038411557e-03,2.54414084420628339e-12,1.27437296826293789e-12
57,1.59044605558662745e-03,1.75056344111434070e-03,4.91883016376564418e-03,2.50661684400354184e-12,1.27437296826293789e-12
58,1.55539351544752252e-03,1.71461385124876942e-03,4.86399454947105975e-03,2.46366666939456357e-12,1.27437296826293789e-12
59,1.52176014984157625e-03,1.67976370924121537e-03,4.81116060697426694e-03,2.41453506310810609e-12,1.27437296826293789e-12
60,1.48983784455920918e-03,1.64621819966835419e-03,4.76025705417785442e-03,2.37311572264669281e-12,1.27437296826293789e-12
61,1.44885095111619189e-03,1.61347220448523464e-03,4.71095425040900934e-03,2.32370353673639507e-12,1.27437296826293789e-12
62,1.41040674078105749e-03,1.58054296678361008e-03,4.66314208273352956e-03,2.26302006905307811e-12,1.27437296826293789e-12
63,1.37803317567805790e-03,1.54807269409705408e-03,4.61684652749789950e-03,2.19801547039760077e-12,1.27437296826293789e-12
64,1.34573031410682503e-03,1.51631130867388051e-03,4.57196476336898649e-03,2.18022865822903176e-12,1.27437296826293789e-12
65,1.31744758518359626e-03,1.48521752153829285e-03,4.52850518611372811e-03,2.18836318250271475e-12,1.27437296826293789e-12
66,1.29600741392484065e-03,1.45476874430149994e-03,4.48656102638385953e-03,2.20568432295215043e-12,1.27437296826293789e-12
67,1.28244901068895033e-03,1.42521260865126147e-03,4.44623422733687965e-03,2.23126815337945910e-12,1.27437296826293789e-12
68,1.26235408607687353e-03,1.39588287999269523e-03,4.40728743419010940e-03,2.24833409799817194e-12,1.27437296826293789e-12
69,1.24220920129455826e-03,1.36534244191123251e-03,4.36958641182136256e-03,2.24139146084416984e-12,1.27437296826293789e-12
70,1.21979433819475926e-03,1.33842505450431368e-03,4.33307723690270780e-03,2.17243382316331336e-12,1.27437296826293789e-12
71,1.19688893647572825e-03,1.31236163259604104e-03,4.29766643559968773e-03,2.12646106536728267e-12,1.27437296826293789e-12
72,1.17584739427547646e-03,1.28602323056069799e-03,4.26330763618203157e-03,2.09958795195555632e-12,1.27437296826293789e-12
73,1.15731049470954713e-03,1.25887888429757262e-03,4.22996170943775590e-03,1.97573623523925649e-12,1.27437296826293789e-12
74,1.13972020825991115e-03,1.23391176041650306e-03,4.19762409395747337e-03,2.05580835965805759e-12,1.27437296826293789e-12
75,1.12286482108917680e-03,1.20990858761501285e-03,4.16626316258027034e-03,2.03176364980395810e-12,1.27437296826293789e-12
76,1.10492133599335751e-03,1.18663834777768605e-03,4.13580115044012535e-03,1.99932851935414141e-12,1.27437296826293789e-12
77,1.08585097068993248e-03,1.16393305092872632e-03,4.10615591909302500e-03,1.96265674974179826e-12,1.27437296826293789e-12
78,1.06987556421963507e-03,1.14162773074231593e-03,4.07735543385364177e-03,1.91299386963958743e-12,1.27437296826293789e-12
79,1.05528308717160496e-03,1.11985695296426828e-03,4.04938558467227063e-03,2.56599949180704976e-12,1.27437296826293789e-12
80,1.04149269977547648e-03,1.09861300947283508e-03,4.02221849092179382e-03,2.50912453603558044e-12,1.27437296826293789e-12
81,1.02827345754535719e-03,1.07780400587589365e-03,3.99582134919041279e-03,2.46652495471143528e-12,1.27437296826293789e-12
82,1.01552399302639435e-03,1.05744143139580764e-03,3.97016213841624912e-03,2.43005381436956784e-12,1.27437296826293789e-12
83,1.00319772117734001e-03,1.03751339519859466e-03,3.94521030696969553e-03,2.40043036686469111e-12,1.27437296826293789e-12
84,9.91270307731758086e-04,1.01800792914205390e-03,3.92093700448864144e-03,2.37557982612944542e-12,1.27437296826293789e-12
85,9.79725990003384693e-04,9.98912946546415704e-04,3.89731498494964987e-03,2.35218514130155965e-12,1.27437296826293789e-12
86,9.68551422621213853e-04,9.80216604286143376e-04,3.87431844145558462e-03,2.32789027797298511e-12,1.27437296826293789e-12
87,9.58168566837998975e-04,9.61907409846770580e-04,3.85193540402633530e-03,2.28975182712611858e-12,1.27437296826293789e-12
88,9.48565997440765571e-04,9.43985668752500800e-04,3.83014896224642774e-03,2.21618663266406682e-12,1.27437296826293789e-12
89,9.38745941914471060e-04,9.26442288011249159e-04,3.80892417398270714e-03,2.09121693612176634e-12,1.27437296826293789e-12
90,9.28994330767673711e-04,9.07633675657451783e-04,3.78821386442231879e-03,2.05073336005539655e-12,1.27437296826293789e-12
91,9.19354544239076488e-04,8.92358376912131819e-04,3.76803651760777630e-03,2.01777332717177491e-12,1.27437296826293789e-12
92,9.09927832964656496e-04,8.77391736185785987e-04,3.74836217639746162e-03,1.97385102453604326e-12,1.27437296826293789e-12
93,9.00813546990868923e-04,8.62455469584889564e-04,3.72916456278668236e-03,2.53967575340719280e-12,1.27437296826293789e-12
94,8.92007947057981082e-04,8.47605366650343848e-04,3.71042246381973057e-03,2.49566517425989595e-12,1.27437296826293789e-12
95,8.83490404724764241e-04,8.28431056374837223e-04,3.69205498586641515e-03,2.47231477651810455e-12,1.27437296826293789e-12
96,8.75218051853255611e-04,7.95287695681382392e-04,3.67382290328242345e-03,2.52044830183165056e-12,1.27437296826293789e-12
97,8.67709422213636919e-04,7.74432436259491559e-04,3.65593091207205411e-03,2.01676948255963977e-12,1.27437296826293789e-12
98,8.59997924963686955e-04,7.56586543678533247e-04,3.63841534803732106e-03,2.02394892453109387e-12,1.27437296826293789e-12
99,8.52429904762681042e-04,7.32751995359612676e-04,3.62116574289461472e-03,2.03495362672577704e-12,1.27437296826293789e-12
100,8.44939058932210954e-04,7.13097217879931538e-04,3.60423016570249376e-03,2.02940792285713647e-12,1.27437296826293789e-12
101,8.37601486483321609e-04,6.96509262243772916e-04,3.58764564686192122e-03,2.01444627582073647e-12,1.27437296826293789e-12
102,8.30428518151197972e-04,6.81385293653272010e-04,3.57142213461788659e-03,1.99465597934151723e-12,1.27437296826293789e-12
103,8.23432513831060409e-04,6.67184811514832357e-04,3.55555957491210687e-03,1.97286508242287632e-12,1.27437296826293789e-12
104,8.16614808417877574e-04,6.53598039070233837e-04,3.54005228366849117e-03,2.54994374657277593e-12,1.27437296826293789e-12
105,8.08835935426325419e-04,6.39065318697321430e-04,3.52485032961502879e-03,2.53048104857926331e-12,1.27437296826293789e-12
106,7.97393121605716247e-04,6.21734787704858677e-04,3.50985181201134448e-03,1.99582222842356802e-12,1.27437296826293789e-12
107,7.88980405504588239e-04,5.99469728366990246e-04,3.49505129999655439e-03,2.00643004454653715e-12,1.27437296826293789e-12
108,7.81907705015845271e-04,5.83001713000673677e-04,3.48053089361194867e-03,2.03501739296265841e-12,1.27437296826293789e-12
109,7.75495512233508933e-04,5.69213186398853980e-04,3.46631776284203824e-03,2.04176761586711091e-12,1.27437296826293789e-12
110,7.69475362635812371e-04,5.56706760063122052e-04,3.45241501164197549e-03,2.03410912560038167e-12,1.27437296826293789e-12
111,7.63717788756234500e-04,5.44871525604132640e-04,3.43881557238076346e-03,2.01975118431970060e-12,1.27437296826293789e-12
112,7.58140438864119879e-04,5.33467820460320160e-04,3.42550841589169940e-03,1.95889591808294137e-12,1.27437296826293789e-12
113,7.52701628744017722e-04,5.22439728611142425e-04,3.41248246467357012e-03,1.99566405606165740e-12,1.27437296826293789e-12
114,7.47379943544539431e-04,5.11744174952015181e-04,3.39972635833467448e-03,1.93672124730263245e-12,1.27437296826293789e-12
115,7.41203200454385361e-04,5.01366640311026799e-04,3.38720960183232656e-03,2.57371667362747529e-12,1.27437296826293789e-12
116,7.34703161498963470e-04,4.91277041561321041e-04,3.37491219602342523e-03,1.92322428705244400e-12,1.27437296826293789e-12
117,7.28616679976431137e-04,4.81455835752458983e-04,3.36283618593466709e-03,1.91291627550599519e-12,1.27437296826293789e-12
118,7.22512994326465806e-04,4.71897430126249707e-04,3.35097323171473392e-03,2.57538668143869886e-12,1.27437296826293789e-12
119,7.17181043896995525e-04,4.62580558715031305e-04,3.33932751432547241e-03,2.53915967950283932e-12,1.27437296826293789e-12
120,7.12235936686955620e-04,4.53526204684709768e-04,3.32789554157129300e-03,2.52391421272533150e-12,1.27437296826293789e-12
121,7.07513692806930748e-04,4.44752737181785315e-04,3.31667091544080462e-03,2.51290887250564595e-12,1.27437296826293789e-12
122,7.02945271182133457e-04,4.36259827384892843e-04,3.30564639728640666e-03,2.49815214387117513e-12,1.27437296826293789e-12
123,6.98498975796040303e-04,4.28037716273727974e-04,3.29481466200520334e-03,2.47377280083610539e-12,1.27437296826293789e-12
124,6.94157546365559500e-04,4.20074989522747748e-04,3.28416854925485781e-03,2.43993782633053472e-12,1.27437296826293789e-12
125,6.92663153611413024e-04,4.12351889668036815e-04,3.27375697331418929e-03,2.44786283292319842e-12,1.27437296826293789e-12
126,6.90346400872463473e-04,4.04945728982966148e-04,3.26355353293802117e-03,2.45203105905901570e-12,1.27437296826293789e-12
127,6.85847570899650858e-04,3.97751182567436382e-04,3.25351469967207103e-03,2.44576255208581602e-12,1.27437296826293789e-12
128,6.81780513529704757e-04,3.90699334413430264e-04,3.24363566392678153e-03,2.42880777567053728e-12,1.27437296826293789e-12
129,6.77848003584481011e-04,3.83843796659882192e-04,3.23391026819795950e-03,2.40667569114019401e-12,1.27437296826293789e-12
130,6.69434074701393293e-04,3.77215287456940276e-04,3.22425474963560811e-03,2.40398044174060752e-12,1.27437296826293789e-12
131,6.62738783426706818e-04,3.70570866857222530e-04,3.21468386205443551e-03,2.38583061150216542e-12,1.27437296826293789e-12
132,6.57649889016710134e-04,3.63952298911000838e-04,3.20521846571208361e-03,2.36960373821409321e-12,1.27437296826293789e-12
133,6.53326689778654956e-04,3.57495429665917962e-04,3.19586795427416340e-03,2.34652560527766352e-12,1.27437296826293789e-12
134,6.49407323230758848e-04,3.51270687787292441e-04,3.18663635179117439e-03,2.32139625994989188e-12,1.27437296826293789e-12
135,6.45717519244972944e-04,3.45292315490449656e-04,3.17752454590682510e-03,2.30600615308877075e-12,1.27437296826293789e-12
136,6.41707918974351844e-04,3.39550448617482396e-04,3.16852264187524784e-03,2.30340805669682623e-12,1.27437296826293789e-12
137,6.37672133101212170e-04,3.34015156406304093e-04,3.15962564272783157e-03,2.30804584151454103e-12,1.27437296826293789e-12
138,6.34118470458931607e-04,3.28665787483808209e-04,3.15083947371499334e-03,2.31650317498148728e-12,1.27437296826293789e-12
139,6.30755214230660868e-04,3.23304878104699854e-04,3.14215699445288864e-03,2.30101623741517165e-12,1.27437296826293789e-12
140,6.27474381242645678e-04,3.18003626567658188e-04,3.13357288394187439e-03,2.20868720200623323e-12,1.27437296826293789e-12
141,6.24241664360170815e-04,3.13013079035684796e-04,3.12509066739433215e-03,2.26308263745576603e-12,1.27437296826293789e-12
142,6.21061450891882542e-04,3.08265130224435948e-04,3.11670920082648311e-03,2.25957665371502246e-12,1.27437296826293789e-12
143,6.18011814940567085e-04,3.03724418689790257e-04,3.10842823218148529e-03,2.24697761368929752e-12,1.27437296826293789e-12
144,6.15093839852880859e-04,2.99383717800407346e-04,3.10024628374104202e-03,2.22034153581331561e-12,1.27437296826293789e-12
145,6.12092475039326947e-04,2.95235305906833367e-04,3.09215759626655208e-03,2.20874328863305409e-12,1.27437296826293789e-12
146,6.09095355883381069e-04,2.91245805055506614e-04,3.08415857996852116e-03,2.12920489680811424e-12,1.27437296826293789e-12
147,6.06112116234384436e-04,2.87400464319158906e-04,3.07624610310609651e-03,2.17552114258735126e-12,1.27437296826293789e-12
148,6.03163447459482971e-04,2.83690103884827948e-04,3.06841764891160320e-03,2.19315344184533058e-12,1.27437296826293789e-12
149,6.00102897413505197e-04,2.80114985037494154e-04,3.06066810672124458e-03,2.19247039663806059e-12,1.27437296826293789e-12
150,5.97059912992095598e-04,2.76339220286685443e-04,3.05299200315170896e-03,2.07464722901202980e-12,1.27437296826293789e-12
151,5.94208905970978400e-04,2.72786478438938437e-04,3.04539119290685601e-03,1.99883655123292807e-12,1.27437296826293789e-12
152,5.91355531670654340e-04,2.69496489501991441e-04,3.03786405832400918e-03,2.14703489870020562e-12,1.27437296826293789e-12
153,5.88362349660331548e-04,2.66375922587938456e-04,3.03040514889168318e-03,1.98490088507969079e-12,1.27437296826293789e-12
154,5.85589394377049322e-04,2.63387894700490579e-04,3.02301604272638439e-03,2.09856261293149120e-12,1.27437296826293789e-12
155,5.82536608583249693e-04,2.60521525431226301e-04,3.01568985155511830e-03,2.55487186830441992e-12,1.27437296826293789e-12
156,5.79656008836307128e-04,2.57758774687724852e-04,3.00842676933714068e-03,2.10429697902560057e-12,1.27437296826293789e-12
157,5.76991076934467158e-04,2.55098687422174728e-04,3.00122827799398058e-03,2.11696294325348502e-12,1.27437296826293789e-12
158,5.74400912631179697e-04,2.52545110514880303e-04,2.99409344816842053e-03,2.53770389093154363e-12,1.27437296826293789e-12
159,5.71858057995352511e-04,2.50096040341487419e-04,2.98702084032381786e-03,2.09893341355153374e-12,1.27437296826293789e-12
160,5.69346410472435101e-04,2.47747285657887086e-04,2.98000877190390118e-03,2.09519117769589870e-12,1.27437296826293789e-12
161,5.66889147434564014e-04,2.45494448723916549e-04,2.97305617232326673e-03,2.50045724194124787e-12,1.27437296826293789e-12
162,5.64408895545863020e-04,2.43333454977487796e-04,2.96616060219886783e-03,2.57336086706160295e-12,1.27437296826293789e-12
163,5.61928890081384198e-04,2.41261366871433779e-04,2.95932008288054367e-03,2.05492658400778043e-12,1.27437296826293789e-12
164,5.59513329218106967e-04,2.39275117071781958e-04,2.95253394536983777e-03,2.46991625802743837e-12,1.27437296826293789e-12
165,5.57127931015212550e-04,2.37371531071420511e-04,2.94580096461796032e-03,2.03921807924921506e-12,1.27437296826293789e-12
166,5.54768429505725336e-04,2.35546986607766267e-04,2.93911987969501043e-03,2.52653415847736789e-12,1.27437296826293789e-12
167,5.52432217295196213e-04,2.33798026561145712e-04,2.93248943605632249e-03,2.54522226000819194e-12,1.27437296826293789e-12
168,5.50112260139178273e-04,2.32121536234271785e-04,2.92590828559821355e-03,2.55674789116036668e-12,1.27437296826293789e-12
169,5.47814002641937433e-04,2.30514654335044693e-04,2.91937523266320130e-03,2.53132103150102847e-12,1.27437296826293789e-12
170,5.45540917441074240e-04,2.28974634212868698e-04,2.91288922919054165e-03,2.50867645757398935e-12,1.27437296826293789e-12
171,5.43246132374268281e-04,2.27498819156012982e-04,2.90644799785010326e-03,2.48704187185566813e-12,1.27437296826293789e-12
172,5.40961673659654169e-04,2.26083199599651555e-04,2.90005038851024171e-03,2.46488547855852759e-12,1.27437296826293789e-12
173,5.38672415069627779e-04,2.24725052732111484e-04,2.89369507188020920e-03,2.44487028945323760e-12,1.27437296826293789e-12
174,5.36471682035700873e-04,2.23424736481116118e-04,2.88738253703776622e-03,2.42681311061593502e-12,1.27437296826293789e-12
175,5.34297439232936247e-04,2.22179742640831265e-04,2.88111205732888287e-03,2.40959654181450841e-12,1.27437296826293789e-12
176,5.32139729922239129e-04,2.20987848907551774e-04,2.87488272582163461e-03,2.39426528218596734e-12,1.27437296826293789e-12
177,5.30002349019198103e-04,2.19846552219315491e-04,2.86869369160815948e-03,2.38079437934843769e-12,1.27437296826293789e-12
178,5.27887799841888464e-04,2.18753610687831410e-04,2.86254418233074324e-03,2.36880813665079572e-12,1.27437296826293789e-12
179,5.25812824184743307e-04,2.17706809915547273e-04,2.85643391747939131e-03,2.35402384923377014e-12,1.27437296826293789e-12
180,5.23815674966640371e-04,2.16703662677689824e-04,2.85036311069581608e-03,2.33298374590258847e-12,1.27437296826293789e-12
181,5.21766952904499128e-04,2.15742411466791353e-04,2.84432967483300419e-03,2.32462437630964052e-12,1.27437296826293789e-12
182,5.19399205398344090e-04,2.14822525110154643e-04,2.83832576754208419e-03,2.30478594785521842e-12,1.27437296826293789e-12
183,5.17210334579809214e-04,2.13941253911318529e-04,2.83235392671418468e-03,2.28598882509386295e-12,1.27437296826293789e-12
184,5.15046663644055415e-04,2.13097406159354612e-04,2.82641394959765079e-03,2.27025572284499096e-12,1.27437296826293789e-12
185,5.13021672473152040e-04,2.12289728724108834e-04,2.82050767084027080e-03,2.25703365288114339e-12,1.27437296826293789e-12
186,5.11043986469094432e-04,2.11517107174042333e-04,2.81463510831462139e-03,2.24536336587810582e-12,1.27437296826293789e-12
187,5.09060708830457310e-04,2.10777033387115953e-04,2.80879525481494453e-03,2.23424607822307518e-12,1.27437296826293789e-12
188,5.06944612135500007e-04,2.10067559909823048e-04,2.80298392803700596e-03,2.22340887227106116e-12,1.27437296826293789e-12
189,5.05150993054128620e-04,2.09389873949501374e-04,2.79720685535742855e-03,2.17487758036936944e-12,1.27437296826293789e-12
190,5.03289755988782614e-04,2.08737486561082160e-04,2.79146115297020797e-03,2.15789318530144645e-12,1.27437296826293789e-12
191,5.01432282062587269e-04,2.08117464313609438e-04,2.78574611642732521e-03,2.15871696680580323e-12,1.27437296826293789e-12
192,4.99594580654899503e-04,2.07529050757082942e-04,2.78006125550263328e-03,2.14876634679191111e-12,1.27437296826293789e-12
193,4.97781590271721783e-04,2.06968593673963398e-04,2.77440628637466323e-03,2.15724549228947404e-12,1.27437296826293789e-12
194,4.95983834874930336e-04,2.06433820256155892e-04,2.76878117629000223e-03,2.13694083156380908e-12,1.27437296826293789e-12
195,4.94222295471197530e-04,2.05915400558017320e-04,2.76318649145202181e-03,2.14255521529074479e-12,1.27437296826293789e-12
196,4.92400363451413322e-04,2.05401729206118659e-04,2.75762066380753294e-03,2.13258096010230101e-12,1.27437296826293789e-12
197,4.90606028851855351e-04,2.04898738368125663e-04,2.75208330756209277e-03,2.12921702243516817e-12,1.27437296826293789e-12
198,4.88829562454529110e-04,2.04413359530173315e-04,2.74657416794740240e-03,2.11857796251149902e-12,1.27437296826293789e-12
199,4.86441755023594210e-04,2.03945837346147525e-04,2.74107979585990359e-03,2.09374928431988397e-12,1.27437296826293789e-12
200,4.84392401191697315e-04,2.03487048263471099e-04,2.73560572198545396e-03,2.07606634893241999e-12,1.27437296826293789e-12
201,4.82513494751732048e-04,2.03044240746304202e-04,2.73015497396224011e-03,2.06364627253196070e-12,1.27437296826293789e-12
202,4.80734692443448252e-04,2.02618932623925519e-04,2.72472943899541810e-03,2.05675405315110982e-12,1.27437296826293789e-12
203,4.78998443880686395e-04,2.02210034569952238e-04,2.71932949241828967e-03,2.04933097156395017e-12,1.27437296826293789e-12
204,4.77284280484564251e-04,2.01815771933943787e-04,2.71395499856310783e-03,2.04259046410250850e-12,1.27437296826293789e-12
205,4.75584586693519917e-04,2.01436571995376940e-04,2.70860564004036207e-03,2.03648102618179796e-12,1.27437296826293789e-12
206,4.73896894634168468e-04,2.01070431528480265e-04,2.70328104928774541e-03,2.03031412598917515e-12,1.27437296826293789e-12
207,4.72212556384649085e-04,2.00714184193329483e-04,2.69798062919800489e-03,2.02400067302245616e-12,1.27437296826293789e-12
208,4.70273205913750245e-04,2.00367560261057424e-04,2.69269931658394374e-03,2.02565188835487888e-12,1.27437296826293789e-12
209,4.68431001982461343e-04,2.00027282239613816e-04,2.68743793846084461e-03,2.02694500375117189e-12,1.27437296826293789e-12
210,4.66445420450580450e-04,1.99698158666926329e-04,2.68219174921047404e-03,2.02184694330012923e-12,1.27437296826293789e-12
211,4.64735414251195116e-04,1.99380673712552250e-04,2.67696656627973775e-03,2.01704654446448735e-12,1.27437296826293789e-12
212,4.63091510575734796e-04,1.99075291970139689e-04,2.67176356962366048e-03,2.01260845273314425e-12,1.27437296826293789e-12
213,4.61577532307138434e-04,1.98780490989268439e-04,2.66658515567515502e-03,2.00114749211988609e-12,1.27437296826293789e-12
214,4.59672782419184454e-04,1.98489250241668604e-04,2.66142599563164552e-03,1.98538925036728905e-12,1.27437296826293789e-12
215,4.57387892401011286e-04,1.98201389259389135e-04,2.65627848271885510e-03,1.96878863896311908e-12,1.27437296826293789e-12
216,4.55475297770623804e-04,1.97898278613191418e-04,2.65114625134282552e-03,1.95741486426460547e-12,1.27437296826293789e-12
217,4.53932879588081776e-04,1.97603481965280455e-04,2.64603548942755201e-03,1.95472876573464272e-12,1.27437296826293789e-12
218,4.52445862392380376e-04,1.97332224299435837e-04,2.64094656272724710e-03,1.95179689753855329e-12,1.27437296826293789e-12
219,4.50944646557727440e-04,1.97083920513351684e-04,2.63587888905176485e-03,1.94834490454270604e-12,1.27437296826293789e-12
220,4.49470584720211910e-04,1.96848259097473223e-04,2.63083275234301563e-03,1.94068018764114887e-12,1.27437296826293789e-12
221,4.47911404378260262e-04,1.96615743850823358e-04,2.62580599764969391e-03,1.93338227288036592e-12,1.27437296826293789e-12
222,4.46400657277156755e-04,1.96380772601326055e-04,2.62079938560640449e-03,1.92777097286794332e-12,1.27437296826293789e-12
223,4.44622374912318136e-04,1.96142048605530252e-04,2.61580867113390481e-03,1.92489135353929123e-12,1.27437296826293789e-12
224,4.43044001447278355e-04,1.95898827108471245e-04,2.61083633578577338e-03,1.92275571364512465e-12,1.27437296826293789e-12
