family,level,parameter,recipe,built,quality_status,cells,h,aspect_ratio_max,aspect_ratio_mean,non_orthogonality_max_deg,non_orthogonality_mean_deg,skewness_max,skewness_mean,expansion_ratio_max,expansion_ratio_mean,cell_area_min,simple_status,converged,finite,iterations,final_u,final_v,final_p,final_continuity,continuity_contraction,seconds,u_l1,u_l2,u_linf,v_l1,v_l2,v_linf,p_l1,p_l2,p_linf,t_l1,t_l2,t_linf,thermal_status,thermal_iterations,mass_imbalance,max_cell_continuity,energy_imbalance,kinetic_energy,mean_temperature
smooth_A0.05_uncorrected,n8,8,uncorrected,1,valid,64,0.125,1.1702897946223183,1.0973306819207913,30.822038022685373,10.48938622723902,0.066639797198199915,0.026093942617169751,1.1518330224567568,1.0631826875861718,0.012291616148014987,Converged,1,1,867,1.962967e-08,1.990622e-08,9.915436e-08,1.191554e-11,9.956075e-01,0.419,3.5728017881e-02,4.5590341595e-02,1.1829989158e-01,4.2696272874e-02,5.2904100019e-02,1.3523780903e-01,7.9364344176e-02,9.8210052934e-02,2.4217323110e-01,2.1714605121e-02,3.0308073977e-02,7.4565152342e-02,Converged,2,0.000e+00,2.937e-09,1.124e-13,1.652804359440352e-01,4.021286903719415e-01
smooth_A0.05_uncorrected,n16,16,uncorrected,1,valid,256,0.062500000000000028,1.1761657960646312,1.0717371309922419,33.837931232775169,11.148088741970151,0.035242393261266547,0.013548953116437406,1.0830191544917107,1.0336050131239807,0.0030395246683761756,MomentumFailure,0,1,718,2.046553e+101,2.185014e+101,5.590738e+50,3.424838e+41,1.181291e+00,2.630,3.2122710411e+50,4.7070304211e+50,2.3387289855e+51,4.0197149696e+50,5.7849721622e+50,3.3148366312e+51,7.5442877996e+101,8.5531131743e+101,1.3953555292e+102,4.0662310973e-01,4.9995490616e-01,9.9531455262e-01,LinearSolveFailure,1,0.000e+00,3.991e+44,1.000e+00,2.781101915101322e+101,0.000000000000000e+00
smooth_A0.05_uncorrected,n32,32,uncorrected,1,valid,1024,0.031250000000000007,1.17877400231136,1.0589132403478343,34.618603824276001,11.291500117014571,0.017905182697654586,0.0067314723160760235,1.0414519356301888,1.0170601118523404,0.00075306300800552506,MomentumFailure,0,1,379,9.947466e+101,1.283159e+102,5.753968e+50,1.575946e+41,1.377339e+00,9.378,4.4652433329e+50,7.2684181818e+50,8.4099012177e+51,4.5953381059e+50,8.0369116351e+50,9.5609938574e+51,3.3448922296e+102,3.6766964491e+102,5.5516489997e+102,4.0561899818e-01,4.9998869252e-01,9.9885703461e-01,LinearSolveFailure,1,0.000e+00,9.104e+44,1.000e+00,5.871092574833726e+101,0.000000000000000e+00
smooth_A0.05_uncorrected,n64,64,uncorrected,1,valid,4096,0.015624999999999993,1.1793851839966272,1.0523736997506756,34.815432213032508,11.332398533146073,0.0089813448809089418,0.0033388686786857318,1.0206540953470051,1.0085480344244924,0.00018783025490058669,MomentumFailure,0,1,25,1.052468e+08,1.077386e+08,7.418528e+03,1.051081e-06,1.753978e+00,3.227,4.5595483823e+03,9.9508200263e+03,1.7230209577e+05,4.5735422945e+03,1.0450353719e+04,1.8845160897e+05,2.9457527655e+08,3.7136717443e+08,1.6179516953e+09,4.0536828001e-01,4.9999717096e-01,9.9971604957e-01,LinearSolveFailure,1,0.000e+00,4.504e-02,1.000e+00,1.041139061106837e+08,0.000000000000000e+00
