iteration,u_residual,v_residual,p_residual,continuity_residual,global_mass_imbalance
72,2.57341227176874311e-03,4.98016165515457500e-03,2.45228190409678502e-03,2.87425220602901440e-12,1.22399312907361946e-11
73,2.50105435620133097e-03,4.86143899904086050e-03,2.41931651460446659e-03,2.94399545127290755e-12,1.22399312907361946e-11
74,2.43225613691437810e-03,4.74515948893674839e-03,2.38742582252626009e-03,2.87412739827140185e-12,1.22399312907361946e-11
75,2.36712643617957488e-03,4.63319908712457509e-03,2.35656935189272696e-03,2.88618056463470401e-12,1.22399312907361946e-11
76,2.30527600472080511e-03,4.52555822565411676e-03,2.32673715160874872e-03,2.88663231891021507e-12,1.22399312907361946e-11
77,2.24636465567909374e-03,4.42230111825107474e-03,2.29790762532360070e-03,2.88861732926177218e-12,1.22399312907361946e-11
78,2.19017913412782126e-03,4.32329688866916334e-03,2.27008512440175303e-03,2.62439350517419193e-12,1.22399312907361946e-11
79,2.13646250845894812e-03,4.22861209688420864e-03,2.24322840571187414e-03,2.47137941136435612e-12,1.22399312907361946e-11
80,2.08508699025064656e-03,4.13634850257430312e-03,2.21728869743989272e-03,2.51461396474194844e-12,1.22399312907361946e-11
81,2.03584731544005377e-03,4.04769571271959821e-03,2.19229604173272257e-03,2.51409246403100958e-12,1.22399312907361946e-11
82,1.98862693904465569e-03,3.96163354136217036e-03,2.16818148141187557e-03,2.69343517723256726e-12,1.22399312907361946e-11
83,1.94348719889381964e-03,3.87841548639754471e-03,2.14489280193372756e-03,2.91697729530103131e-12,1.22399312907361946e-11
84,1.90027239288570568e-03,3.79753499873401387e-03,2.12238654573054580e-03,2.76966888813710519e-12,1.22399312907361946e-11
85,1.85880503387655612e-03,3.71920076170848251e-03,2.10062035818723994e-03,2.72378187701486314e-12,1.22399312907361946e-11
86,1.81896331615200111e-03,3.64358617460043555e-03,2.07955803002624453e-03,2.79391849613150793e-12,1.22399312907361946e-11
87,1.78065070576175844e-03,3.57025274413848639e-03,2.05914855600188235e-03,2.92935523399806870e-12,1.22399312907361946e-11
88,1.74379694283854675e-03,3.49976825634469406e-03,2.03940943157837531e-03,2.82353481163396385e-12,1.22399312907361946e-11
89,1.70833147506068784e-03,3.43112003708389256e-03,2.02030547060969359e-03,2.81194824020679683e-12,1.22399312907361946e-11
90,1.67429876026505410e-03,3.36475345954354629e-03,2.00179735147674575e-03,2.91974117047232686e-12,1.22399312907361946e-11
91,1.64185072950611809e-03,3.30098337292906259e-03,1.98385841559622867e-03,2.59996699287288761e-12,1.22399312907361946e-11
92,1.61067257716302576e-03,3.23805888546651590e-03,1.96644411042251740e-03,2.52132671914338299e-12,1.22399312907361946e-11
93,1.58065918361759562e-03,3.17734105276321586e-03,1.94954386916116815e-03,2.82420363312049800e-12,1.22399312907361946e-11
94,1.55170179030879622e-03,3.11840243887159330e-03,1.93314118137676906e-03,2.39411036601092206e-12,1.22399312907361946e-11
95,1.52372528780799843e-03,3.06104349233223601e-03,1.91722171000651255e-03,2.84769411356194754e-12,1.22399312907361946e-11
96,1.49661296554396989e-03,3.00564096607711844e-03,1.90175816357039478e-03,2.93724831273490038e-12,1.22399312907361946e-11
97,1.47034483443315360e-03,2.95187656525592625e-03,1.88672162478910181e-03,2.77955795077313352e-12,1.22399312907361946e-11
98,1.44555631574039994e-03,2.89944468847488403e-03,1.87209190336430869e-03,2.70562086238509826e-12,1.22399312907361946e-11
99,1.42975624546174502e-03,2.84866890505723874e-03,1.85792150191988110e-03,2.74718278331767143e-12,1.22399312907361946e-11
100,1.40738670271498890e-03,2.79993763714604486e-03,1.84412471599796008e-03,2.56691819971333779e-12,1.22399312907361946e-11
101,1.38483325776494722e-03,2.75225975504649013e-03,1.83067382309373607e-03,2.84277255927274623e-12,1.22399312907361946e-11
102,1.36283398299234435e-03,2.70585074670756740e-03,1.81754956522821483e-03,2.91483891830088183e-12,1.22399312907361946e-11
103,1.34145164843591240e-03,2.66078788826106926e-03,1.80474164970521379e-03,2.90263075323576188e-12,1.22399312907361946e-11
104,1.32071253706126279e-03,2.61690001269545202e-03,1.79223766697507100e-03,2.92928153329667999e-12,1.22399312907361946e-11
105,1.30058666895916069e-03,2.57424774330054177e-03,1.78001837969557638e-03,2.85057681535634829e-12,1.22399312907361946e-11
106,1.28095252427333668e-03,2.53251832107266031e-03,1.76806274052026396e-03,2.80152900091540046e-12,1.22399312907361946e-11
107,1.26201448052748336e-03,2.49182599533144663e-03,1.75636168067072607e-03,2.78592156194757018e-12,1.22399312907361946e-11
108,1.24331022523089044e-03,2.45197102786370337e-03,1.74490042671884837e-03,2.66159771386675014e-12,1.22399312907361946e-11
109,1.22522019077657657e-03,2.41308175823542635e-03,1.73367007774637366e-03,2.82274518095429920e-12,1.22399312907361946e-11
110,1.20791035492313751e-03,2.37502973382230963e-03,1.72266024260328294e-03,2.80446628616966531e-12,1.22399312907361946e-11
111,1.19108002212929402e-03,2.33829615194664680e-03,1.71185538962467733e-03,2.80625532427010674e-12,1.22399312907361946e-11
112,1.17470552424801312e-03,2.30296768601785879e-03,1.70124309409448401e-03,2.94237440156336230e-12,1.22399312907361946e-11
113,1.15876801145239905e-03,2.26880106731188781e-03,1.69081291183892759e-03,2.82818665033118968e-12,1.22399312907361946e-11
114,1.14324661551633245e-03,2.23566153539072644e-03,1.68055625263369081e-03,2.85473149545334032e-12,1.22399312907361946e-11
115,1.12814942664689810e-03,2.20371459716310353e-03,1.67047124730585004e-03,2.79088063021568019e-12,1.22399312907361946e-11
116,1.11347023634503781e-03,2.17237610393500877e-03,1.66054506808970491e-03,2.74489601675369377e-12,1.22399312907361946e-11
117,1.09919520580636812e-03,2.14174698116332543e-03,1.65076750472000584e-03,2.77619386081218392e-12,1.22399312907361946e-11
118,1.08530543425060287e-03,2.11191308914715015e-03,1.64112901551643348e-03,2.67122952882706929e-12,1.22399312907361946e-11
119,1.07178358462526073e-03,2.08299865644984150e-03,1.63161895426190240e-03,2.61903468757814340e-12,1.22399312907361946e-11
120,1.05861407401046555e-03,2.05463482852482303e-03,1.62223411670147505e-03,2.90502089964057729e-12,1.22399312907361946e-11
121,1.04573936127206712e-03,2.02702809476979634e-03,1.61296634566544415e-03,2.69826919388687225e-12,1.22399312907361946e-11
122,1.03312056048285262e-03,2.00022026198384698e-03,1.60380827046332293e-03,2.76182643808077502e-12,1.22399312907361946e-11
123,1.02082082450822144e-03,1.97385397474593221e-03,1.59475019000974039e-03,2.71858599436855454e-12,1.22399312907361946e-11
124,1.00884144995445641e-03,1.94810959445659805e-03,1.58578587074405665e-03,2.69314547549398990e-12,1.22399312907361946e-11
125,9.97219497094650742e-04,1.92298025695902082e-03,1.57691017290676177e-03,2.66618556650563891e-12,1.22399312907361946e-11
126,9.85948984851764323e-04,1.89856723175218416e-03,1.56811566602223836e-03,2.67482920379918458e-12,1.22399312907361946e-11
127,9.74962517182999451e-04,1.87463262347115447e-03,1.55940338372117138e-03,2.69256633112744743e-12,1.22399312907361946e-11
128,9.64254719424338246e-04,1.85098550442998116e-03,1.55076528706694439e-03,2.80665247128214927e-12,1.22399312907361946e-11
129,9.53765945660970294e-04,1.82809927664756675e-03,1.54220168991564760e-03,2.89182211705631771e-12,1.22399312907361946e-11
130,9.43497491896081223e-04,1.80584512037736816e-03,1.53370914205553537e-03,2.83957193010947696e-12,1.22399312907361946e-11
131,9.33452464237775046e-04,1.78408452928670584e-03,1.52528480982890447e-03,2.87978469206043044e-12,1.22399312907361946e-11
132,9.23627942485369478e-04,1.76283815777083380e-03,1.51692534474685381e-03,2.79800750698946037e-12,1.22399312907361946e-11
133,9.14019317714514492e-04,1.74196150177928521e-03,1.50862356409913454e-03,2.66965641289851739e-12,1.22399312907361946e-11
134,9.04566147086851907e-04,1.72158940378758772e-03,1.50037325191748464e-03,2.87195793701463020e-12,1.22399312907361946e-11
135,8.95298534453735600e-04,1.70169398907958928e-03,1.49218061483129228e-03,2.83715246868830466e-12,1.22399312907361946e-11
136,8.86235585691507203e-04,1.68244170754045289e-03,1.48404325979768770e-03,2.79093955464358391e-12,1.22399312907361946e-11
137,8.77374411090856119e-04,1.66338813273246046e-03,1.47596007526367367e-03,2.79531368850483082e-12,1.22399312907361946e-11
138,8.68712250288737652e-04,1.64482712219512356e-03,1.46792630618168204e-03,2.69485314286216093e-12,1.22399312907361946e-11
139,8.60217675119700196e-04,1.62677298995363108e-03,1.45994079967612985e-03,2.57667483306936107e-12,1.22399312907361946e-11
140,8.51909742905705789e-04,1.60933257702125716e-03,1.45200755265193653e-03,2.89531542073288179e-12,1.22399312907361946e-11
141,8.43783548851440501e-04,1.59180739827996520e-03,1.44412201959534157e-03,2.85924144057233203e-12,1.22399312907361946e-11
142,8.35792193232178329e-04,1.57462173466639457e-03,1.43628227950334613e-03,2.84902451976309460e-12,1.22399312907361946e-11
143,8.27952940656735844e-04,1.55779079866634690e-03,1.42848574458288554e-03,2.76089740392675621e-12,1.22399312907361946e-11
144,8.20307148340871316e-04,1.54132579518547548e-03,1.42073163891567314e-03,2.78465698592867051e-12,1.22399312907361946e-11
145,8.12828953178482898e-04,1.52513565422180363e-03,1.41302068336336402e-03,2.69164321597454779e-12,1.22399312907361946e-11
146,8.05504633308560180e-04,1.50923714793011203e-03,1.40535257930584083e-03,2.72070360116384511e-12,1.22399312907361946e-11
147,7.98326882834565245e-04,1.49355609741952172e-03,1.39772444363273790e-03,2.57868457849330559e-12,1.22399312907361946e-11
148,7.91290871672966712e-04,1.47835326860761549e-03,1.39014163582886841e-03,2.60264861160537714e-12,1.22399312907361946e-11
149,7.84361947683460373e-04,1.46331870047345411e-03,1.38259835054113265e-03,2.92830812095467826e-12,1.22399312907361946e-11
150,7.77597784192971507e-04,1.44839839620605456e-03,1.37508915564692061e-03,2.92694297162349655e-12,1.22399312907361946e-11
151,7.70913328651030134e-04,1.43368676691697891e-03,1.36760839238261574e-03,2.91043446672514517e-12,1.22399312907361946e-11
152,7.64369768224508082e-04,1.41939986215639381e-03,1.36016259692172043e-03,2.79408365759631282e-12,1.22399312907361946e-11
153,7.57948255245794811e-04,1.40532493380252500e-03,1.35275034098371002e-03,2.77828850868244416e-12,1.22399312907361946e-11
154,7.51633313813546903e-04,1.39150168621594394e-03,1.34537309895227386e-03,2.76474143002059434e-12,1.22399312907361946e-11
155,7.45423459988784958e-04,1.37793356578977768e-03,1.33803149677402182e-03,2.69005103660955343e-12,1.22399312907361946e-11
156,7.39324402166854910e-04,1.36461547026087713e-03,1.33072165728350647e-03,2.65374804466523572e-12,1.22399312907361946e-11
157,7.33333433584759100e-04,1.35153820794964036e-03,1.32344672076973365e-03,2.94269449879780327e-12,1.22399312907361946e-11
158,7.27411759911009842e-04,1.33871288352295677e-03,1.31620658992189551e-03,2.92306074874314096e-12,1.22399312907361946e-11
159,7.21627770502387337e-04,1.32605621981596181e-03,1.30900333713229234e-03,2.61183328855971214e-12,1.22399312907361946e-11
160,7.15947262983423973e-04,1.31357947518594576e-03,1.30183745844980798e-03,2.90462967167967776e-12,1.22399312907361946e-11
161,7.10356779826493948e-04,1.30128786044587572e-03,1.29470889180152140e-03,2.87545454599431289e-12,1.22399312907361946e-11
162,7.04854042151349235e-04,1.28918978667502812e-03,1.28761739559426830e-03,2.88519071897552057e-12,1.22399312907361946e-11
163,6.99439254196869225e-04,1.27729720669633078e-03,1.28056302600539269e-03,2.73322463018172288e-12,1.22399312907361946e-11
164,6.94134980806810557e-04,1.26556527379938113e-03,1.27354591483443027e-03,2.88586971575122445e-12,1.22399312907361946e-11
165,6.89124469834193195e-04,1.25394623175932216e-03,1.26656553218819248e-03,2.88821264369018246e-12,1.22399312907361946e-11
166,6.83965760661940257e-04,1.24249515788730255e-03,1.25961932200723383e-03,2.61373943122964239e-12,1.22399312907361946e-11
167,6.78581462739027801e-04,1.23126812976651978e-03,1.25270705810522727e-03,2.56566853843392394e-12,1.22399312907361946e-11
168,6.73489880496422073e-04,1.22031358678573892e-03,1.24582943688221937e-03,2.61632174402757271e-12,1.22399312907361946e-11
169,6.68515148357120051e-04,1.20961535064997524e-03,1.23898715839962023e-03,2.65875837654225214e-12,1.22399312907361946e-11
170,6.63612595750904285e-04,1.19900736944438327e-03,1.23217842755116982e-03,2.78034937530637389e-12,1.22399312907361946e-11
171,6.58799453644993050e-04,1.18829405586958468e-03,1.22541125057735361e-03,2.92847531447160779e-12,1.22399312907361946e-11
172,6.54051473792687703e-04,1.17774250601977953e-03,1.21868666811313499e-03,2.54879582265986063e-12,1.22399312907361946e-11
173,6.49352999909232303e-04,1.16732049409297130e-03,1.21200196641595083e-03,2.85973610396343657e-12,1.22399312907361946e-11
174,6.44715774707773758e-04,1.15702265600305370e-03,1.20535586583085967e-03,2.83206655540550060e-12,1.22399312907361946e-11
175,6.40141827119721017e-04,1.14692084044712775e-03,1.19874816578961090e-03,2.84802346458978437e-12,1.22399312907361946e-11
176,6.35632908416997023e-04,1.13701593734203050e-03,1.19217923176998105e-03,2.74874260930616008e-12,1.22399312907361946e-11
177,6.31165668486940654e-04,1.12706370472706770e-03,1.18564685351645808e-03,2.79053397698864286e-12,1.22399312907361946e-11
178,6.26735420173876278e-04,1.11727177500467933e-03,1.17915099884947049e-03,2.92596091866728972e-12,1.22399312907361946e-11
179,6.22339177865322045e-04,1.10760125991230516e-03,1.17269133088035633e-03,2.84614242433940219e-12,1.22399312907361946e-11
180,6.18013177124266473e-04,1.09805512817564318e-03,1.16626863375047466e-03,2.72627601075545033e-12,1.22399312907361946e-11
181,6.13764621949060979e-04,1.08862764538619154e-03,1.15988385817965582e-03,2.67380020981344894e-12,1.22399312907361946e-11
182,6.09584667399013262e-04,1.07931637011309239e-03,1.15353759476407918e-03,2.64622282086242079e-12,1.22399312907361946e-11
183,6.04797384291542181e-04,1.07011518588045833e-03,1.14722670094773182e-03,2.86111703009742674e-12,1.22399312907361946e-11
184,5.99529902453137730e-04,1.06102446058175680e-03,1.14094793575338842e-03,2.53546718383480904e-12,1.22399312907361946e-11
185,5.95179169812006296e-04,1.05214408648726470e-03,1.13470631044860245e-03,2.77777743304524389e-12,1.22399312907361946e-11
186,5.91076381786653131e-04,1.04333554641100417e-03,1.12850378353352939e-03,2.92015286123054056e-12,1.22399312907361946e-11
187,5.87095741330665843e-04,1.03438110413621985e-03,1.12233608079519349e-03,2.90334848198657190e-12,1.22399312907361946e-11
188,5.83157333374174241e-04,1.02580331527447259e-03,1.11620552975051266e-03,2.89342772203412010e-12,1.22399312907361946e-11
189,5.79272403115517996e-04,1.01728733200991302e-03,1.11011355489330668e-03,2.86109547299084151e-12,1.22399312907361946e-11
190,5.75474023841664835e-04,1.00881779247010903e-03,1.10406181561430259e-03,2.78861181064677131e-12,1.22399312907361946e-11
191,5.71725574606249875e-04,1.00042656931348503e-03,1.09805084352532982e-03,2.91543232143037149e-12,1.22399312907361946e-11
192,5.68046377184143188e-04,9.92123207034329270e-04,1.09208133855584347e-03,2.93323579684725010e-12,1.22399312907361946e-11
193,5.64384885383703767e-04,9.83905865321833915e-04,1.08615291936380270e-03,2.77173287444741385e-12,1.22399312907361946e-11
194,5.60789412302695146e-04,9.75775011686405873e-04,1.08026653763532610e-03,2.69674234639756484e-12,1.22399312907361946e-11
195,5.57201235919522965e-04,9.67737749841607732e-04,1.07442283083470681e-03,2.77177084962129274e-12,1.22399312907361946e-11
196,5.53646843472606950e-04,9.59794762898779664e-04,1.06862258849547043e-03,2.71107837990305660e-12,1.22399312907361946e-11
197,5.50132190988649209e-04,9.51999341635875653e-04,1.06286366527149310e-03,2.87930895414403792e-12,1.22399312907361946e-11
198,5.46647932681918391e-04,9.44228175590460439e-04,1.05714050514120689e-03,2.92028288521334382e-12,1.22399312907361946e-11
199,5.43217852839080091e-04,9.36462807490021131e-04,1.05145278549087029e-03,2.77435783665116675e-12,1.22399312907361946e-11
200,5.39831152908189097e-04,9.28800986287008253e-04,1.04580306392426290e-03,2.94297962223475039e-12,1.22399312907361946e-11
201,5.36483190160420972e-04,9.21227801640828420e-04,1.04019314988650817e-03,2.71444390164670347e-12,1.22399312907361946e-11
202,5.33172830343083839e-04,9.13894291151052542e-04,1.03462566061315181e-03,2.92781485073594053e-12,1.22399312907361946e-11
203,5.29901596554884099e-04,9.06716718732448784e-04,1.02910390760803014e-03,2.62660045934968021e-12,1.22399312907361946e-11
204,5.26702264905387000e-04,8.99495404975798494e-04,1.02362753543261973e-03,2.86314595991584098e-12,1.22399312907361946e-11
205,5.23518105725744509e-04,8.92238528655792703e-04,1.01819377339627164e-03,2.89214592092912959e-12,1.22399312907361946e-11
206,5.20337257021601433e-04,8.85083778482458560e-04,1.01280244644770512e-03,2.78570457824349832e-12,1.22399312907361946e-11
207,5.17186016493181053e-04,8.78094071282427605e-04,1.00745424080966439e-03,2.78365463138294041e-12,1.22399312907361946e-11
208,5.14080472771432989e-04,8.71040627510076462e-04,1.00214822638344130e-03,2.93099419060426970e-12,1.22399312907361946e-11
209,5.11041144372909842e-04,8.64062116155488191e-04,9.96884026356561429e-04,2.74678183753023974e-12,1.22399312907361946e-11
210,5.08031398578089521e-04,8.57081687178630177e-04,9.91660974185197466e-04,2.91643793432605474e-12,1.22399312907361946e-11
211,5.05027689545948784e-04,8.50079098838474301e-04,9.86479372835382317e-04,2.74003181537439308e-12,1.22399312907361946e-11
212,5.02061348404826517e-04,8.43132367508454567e-04,9.81339686962745712e-04,2.76930902228721865e-12,1.22399312907361946e-11
213,4.99126895704521531e-04,8.36284506439190244e-04,9.76241602665797454e-04,2.78473287301296074e-12,1.22399312907361946e-11
214,4.96214983823029367e-04,8.29637730979362149e-04,9.71183973872484637e-04,2.85459961883996110e-12,1.22399312907361946e-11
215,4.93331415710408761e-04,8.22919316237966775e-04,9.66165629819274482e-04,2.91226561357180631e-12,1.22399312907361946e-11
216,4.90487478705535561e-04,8.16336284575623996e-04,9.61187115421539688e-04,2.79437868176087884e-12,1.22399312907361946e-11
217,4.87677034478929043e-04,8.09823010916088768e-04,9.56248661055676707e-04,2.60389454934594725e-12,1.22399312907361946e-11
218,4.84894900793932213e-04,8.03407179015424786e-04,9.51349786167368064e-04,2.77766071308234738e-12,1.22399312907361946e-11
219,4.82144176488607471e-04,7.97027990026346993e-04,9.46490596415356582e-04,2.93228178316822550e-12,1.22399312907361946e-11
220,4.79423084372421031e-04,7.90720931286355614e-04,9.41670735131158450e-04,2.94481866293034031e-12,1.22399312907361946e-11
221,4.76731415896688223e-04,7.84473261678865800e-04,9.36890022745861628e-04,2.88622754007437318e-12,1.22399312907361946e-11
222,4.74067399305366007e-04,7.78264720774897965e-04,9.32146607433465414e-04,2.77784887353026209e-12,1.22399312907361946e-11
223,4.71429572016464511e-04,7.72198142109623746e-04,9.27441060055745302e-04,2.90664204705822928e-12,1.22399312907361946e-11
224,4.68819172199017671e-04,7.66268482845687982e-04,9.22773832147912856e-04,2.78392234434893011e-12,1.22399312907361946e-11
