family,level,parameter,recipe,built,quality_status,cells,h,aspect_ratio_max,aspect_ratio_mean,non_orthogonality_max_deg,non_orthogonality_mean_deg,skewness_max,skewness_mean,expansion_ratio_max,expansion_ratio_mean,cell_area_min,simple_status,converged,finite,iterations,final_u,final_v,final_p,final_continuity,continuity_contraction,seconds,u_l1,u_l2,u_linf,v_l1,v_l2,v_linf,p_l1,p_l2,p_linf,t_l1,t_l2,t_linf,thermal_status,thermal_iterations,mass_imbalance,max_cell_continuity,energy_imbalance,kinetic_energy,mean_temperature
cartesian,n8,8,corrected,1,valid,64,0.125,1,1,0,0,0,0,1,1,0.015625,Converged,1,1,452,2.052519e-08,2.042230e-08,9.999685e-08,3.715564e-11,9.952127e-01,0.249,3.2375837725e-02,3.8703513519e-02,8.9096542811e-02,2.8976408956e-02,3.4771279201e-02,8.3538057450e-02,7.5921384788e-02,8.7603447679e-02,1.9027368947e-01,1.1636002700e-02,1.7407052977e-02,4.5108569310e-02,Converged,2,0.000e+00,1.802e-08,7.918e-14,1.648994562009006e-01,4.016884652388592e-01
cartesian,n16,16,corrected,1,valid,256,0.0625,1,1,0,0,0,0,1,1,0.00390625,Converged,1,1,584,1.554823e-08,1.817264e-08,9.940786e-08,1.217257e-11,9.972988e-01,1.433,5.9285432627e-03,6.8689930217e-03,1.6127677375e-02,4.7108133168e-03,5.6935017834e-03,1.3285290756e-02,1.7353654295e-02,2.0641278517e-02,4.9131688501e-02,7.4489076882e-03,1.1238418638e-02,2.8130637322e-02,Converged,2,0.000e+00,4.285e-08,1.306e-13,1.852656995247879e-01,4.001161277092658e-01
cartesian,n32,32,corrected,1,valid,1024,0.03125,1,1,0,0,0,0,1,1,0.0009765625,Converged,1,1,1177,1.560183e-08,1.528291e-08,9.982704e-08,1.489912e-11,1.000963e+00,13.539,1.3193913416e-03,1.5324127576e-03,3.2792894195e-03,9.5871309708e-04,1.1884290285e-03,3.1497330184e-03,4.7577638151e-03,5.6194040652e-03,1.5727469743e-02,4.0748543990e-03,6.1616158954e-03,1.5223805020e-02,Converged,2,0.000e+00,4.803e-07,3.352e-13,1.876659103768855e-01,4.019395841743946e-01
cartesian,n64,64,corrected,1,valid,4096,0.015625,1,1,0,0,0,0,1,1,0.000244140625,Converged,1,1,1620,1.828455e-08,1.656398e-08,9.990122e-08,3.621045e-12,1.000536e+00,93.370,3.3376940657e-04,4.0193710628e-04,1.0008679630e-03,2.6325544824e-04,3.2079862214e-04,8.3547848514e-04,1.2063980801e-03,1.4406645234e-03,4.4975836390e-03,2.1225118869e-03,3.2096244235e-03,7.8944320627e-03,Converged,2,0.000e+00,8.694e-07,3.427e-12,1.876344244708502e-01,4.034287830401769e-01
