iteration,u_residual,v_residual,p_residual,continuity_residual,global_mass_imbalance
62,2.30913683430524321e-03,2.32330316480740132e-03,2.87034887920098198e-03,2.61637914640673683e-12,4.35669555987061585e-12
63,2.27664661440783863e-03,2.29458482086237125e-03,2.84704699656942615e-03,2.58769881481804734e-12,4.35669555987061585e-12
64,2.24535230797869023e-03,2.26834852710917434e-03,2.82433079366836703e-03,2.57125386287524817e-12,4.35669555987061585e-12
65,2.21522112472296619e-03,2.24303455134193617e-03,2.80219561009398092e-03,2.59540207899388247e-12,4.35669555987061585e-12
66,2.18623475911953937e-03,2.21816186472563719e-03,2.78061840631511686e-03,2.46593629697134460e-12,4.35669555987061585e-12
67,2.15857560416925784e-03,2.19377596049494814e-03,2.75956608104994299e-03,2.39694205778448411e-12,4.35669555987061585e-12
68,2.13170896636931135e-03,2.16961236839002250e-03,2.73897927813604534e-03,3.01422931671168155e-12,4.35669555987061585e-12
69,2.10615935203369844e-03,2.14467691106100472e-03,2.71878408917973881e-03,2.95636307812355465e-12,4.35669555987061585e-12
70,2.08265396219984092e-03,2.12185850273997932e-03,2.69906186811598014e-03,2.93424509652368214e-12,4.35669555987061585e-12
71,2.05852675269171861e-03,2.10011131203009533e-03,2.67977074952174951e-03,2.86441845125987477e-12,4.35669555987061585e-12
72,2.03536545642693696e-03,2.07903305023391738e-03,2.66090818358442460e-03,2.81379793271023127e-12,4.35669555987061585e-12
73,2.01287139862920891e-03,2.05850554747837771e-03,2.64245658037606758e-03,2.79036321173257922e-12,4.35669555987061585e-12
74,1.99097215864809047e-03,2.03853062290304228e-03,2.62439885110622717e-03,2.76744510682782048e-12,4.35669555987061585e-12
75,1.96963599889529196e-03,2.01907619824172021e-03,2.60671802330478914e-03,2.69392058801642953e-12,4.35669555987061585e-12
76,1.94883499407473375e-03,2.00012773866707237e-03,2.58939808386039142e-03,2.67167044701427050e-12,4.35669555987061585e-12
77,1.92854316675554103e-03,1.97929771076198364e-03,2.57252556903296223e-03,2.61802788181406901e-12,4.35669555987061585e-12
78,1.90935374472301907e-03,1.95479541533489717e-03,2.55626289037318892e-03,2.53863134660868877e-12,4.35669555987061585e-12
79,1.89165120604461003e-03,1.92859792907116722e-03,2.54045482192851108e-03,2.52391909862312223e-12,4.35669555987061585e-12
80,1.87502071466213614e-03,1.90296907894937049e-03,2.52487661880975919e-03,2.42664206390918237e-12,4.35669555987061585e-12
81,1.85998455863805321e-03,1.88029091856744711e-03,2.50952999769064660e-03,3.02341996647996865e-12,4.35669555987061585e-12
82,1.84545567795731417e-03,1.85927928004552554e-03,2.49446617812480341e-03,2.97269934752063080e-12,4.35669555987061585e-12
83,1.83120539009121197e-03,1.83939658067995256e-03,2.47970359489983532e-03,2.95801897862285213e-12,4.35669555987061585e-12
84,1.81668766348915727e-03,1.81992665063252022e-03,2.46531132651075244e-03,2.91721422649107369e-12,4.35669555987061585e-12
85,1.80284645200924935e-03,1.80042456216048538e-03,2.45122512771323801e-03,2.88269732018456028e-12,4.35669555987061585e-12
86,1.78956392093927025e-03,1.78146033399739757e-03,2.43735604387311901e-03,2.87225349402163331e-12,4.35669555987061585e-12
87,1.77622554350820847e-03,1.76452218785186896e-03,2.42369253343382432e-03,2.80832373914638268e-12,4.35669555987061585e-12
88,1.76264704485657722e-03,1.74944404098322914e-03,2.41023738790370435e-03,2.77904799194591768e-12,4.35669555987061585e-12
89,1.74883951747942723e-03,1.73573872076318125e-03,2.39699296978777756e-03,2.75172366019662956e-12,4.35669555987061585e-12
90,1.73487525195476031e-03,1.72297848462047288e-03,2.38395867109420694e-03,2.72804214293547265e-12,4.35669555987061585e-12
91,1.72083494170867336e-03,1.71085673246181231e-03,2.37113129340931102e-03,3.03666842495167428e-12,4.35669555987061585e-12
92,1.70679038040330794e-03,1.69916986975600392e-03,2.35850589507931004e-03,3.02318590799433734e-12,4.35669555987061585e-12
93,1.69274361721454534e-03,1.68778790478934008e-03,2.34607482770345360e-03,2.98886364745463352e-12,4.35669555987061585e-12
94,1.67867986375933053e-03,1.67662856567206181e-03,2.33382628293247671e-03,2.96141318196733404e-12,4.35669555987061585e-12
95,1.66339638552199793e-03,1.66566953995680241e-03,2.32168893325568164e-03,2.92222621396909740e-12,4.35669555987061585e-12
96,1.64864039812736706e-03,1.65484352969243100e-03,2.30967558446873271e-03,2.90062532433646429e-12,4.35669555987061585e-12
97,1.63480935428369817e-03,1.64409552139481571e-03,2.29781808583128661e-03,2.93545121989482289e-12,4.35669555987061585e-12
98,1.62138728140358269e-03,1.63337522402040233e-03,2.28612008492025311e-03,2.81039828980275939e-12,4.35669555987061585e-12
99,1.60821319899805875e-03,1.62278496882083795e-03,2.27457998521434293e-03,2.85448329881996431e-12,4.35669555987061585e-12
100,1.59518333834693013e-03,1.61235860801292401e-03,2.26319504418634075e-03,2.78436756020236285e-12,4.35669555987061585e-12
101,1.58242541653600007e-03,1.60216370835605218e-03,2.25207783045194062e-03,2.75156330093889152e-12,4.35669555987061585e-12
102,1.57036587260743726e-03,1.59064517716953177e-03,2.24116540623878115e-03,2.73410291999294479e-12,4.35669555987061585e-12
103,1.55880488755310220e-03,1.57846761962032170e-03,2.23038950630575529e-03,2.63916026640651552e-12,4.35669555987061585e-12
104,1.54742084083022216e-03,1.56692336065819863e-03,2.21973531066981585e-03,2.63140534255896365e-12,4.35669555987061585e-12
105,1.53611068534746978e-03,1.55605966731824866e-03,2.20919767038315132e-03,2.61056071296542778e-12,4.35669555987061585e-12
106,1.52486394798623639e-03,1.54577405884857031e-03,2.19877597224423437e-03,2.56061705587127302e-12,4.35669555987061585e-12
107,1.51369651445319416e-03,1.53528153765776650e-03,2.18849817183441918e-03,2.63116659527517225e-12,4.35669555987061585e-12
108,1.50185783811283965e-03,1.52497138260075595e-03,2.17829572524587704e-03,2.59688895636022975e-12,4.35669555987061585e-12
109,1.49055268122694445e-03,1.51501674042491354e-03,2.16819045832589239e-03,2.55092107732245256e-12,4.35669555987061585e-12
110,1.47953280685237743e-03,1.50544714468950173e-03,2.15819623796235449e-03,2.60077491980007372e-12,4.35669555987061585e-12
111,1.46871950452466819e-03,1.49623881424159428e-03,2.14832495458072226e-03,2.56476915081486267e-12,4.35669555987061585e-12
112,1.45781851430294338e-03,1.48730444359777315e-03,2.13855419608469273e-03,2.48794204163152277e-12,4.35669555987061585e-12
113,1.44747809988699633e-03,1.47855962901307812e-03,2.12888960901736098e-03,2.50374924670847354e-12,4.35669555987061585e-12
114,1.43726127228865842e-03,1.46998302227264728e-03,2.11932778186235639e-03,2.44651487743289674e-12,4.35669555987061585e-12
115,1.42714898476942339e-03,1.46154250463973595e-03,2.10986496961553449e-03,2.47334349109910852e-12,4.35669555987061585e-12
116,1.41718140764899637e-03,1.45321222519865698e-03,2.10049823730271276e-03,2.42845917506696231e-12,4.35669555987061585e-12
117,1.40738158050333689e-03,1.44501858314508187e-03,2.09122694201401482e-03,2.40323775693144403e-12,4.35669555987061585e-12
118,1.39752117444200520e-03,1.43692739411819615e-03,2.08204236786318922e-03,2.40189343321912338e-12,4.35669555987061585e-12
119,1.38764271114899767e-03,1.42888245661278949e-03,2.07293622288809171e-03,2.39222682937679961e-12,4.35669555987061585e-12
120,1.37813790839402014e-03,1.42101258178502460e-03,2.06393078370302333e-03,2.34394537540178893e-12,4.35669555987061585e-12
121,1.36885537568363696e-03,1.41368583564521560e-03,2.05508549380306214e-03,2.31916966647963652e-12,4.35669555987061585e-12
122,1.35984547915219745e-03,1.40503005435831650e-03,2.04632429622455354e-03,2.28472731378079039e-12,4.35669555987061585e-12
123,1.35094990640075496e-03,1.39645730027247424e-03,2.03763246312240734e-03,2.28638537981795152e-12,4.35669555987061585e-12
124,1.34212871918394281e-03,1.38822558170096570e-03,2.02900850672285563e-03,3.03753369410304072e-12,4.35669555987061585e-12
125,1.33338062049937400e-03,1.38029664744996868e-03,2.02045292199287251e-03,3.03763184140607176e-12,4.35669555987061585e-12
126,1.32471358625377853e-03,1.37261517657256277e-03,2.01196636157696066e-03,3.03175738246501836e-12,4.35669555987061585e-12
127,1.31613600607079348e-03,1.36513661614659997e-03,2.00354929829817422e-03,3.00255729153200559e-12,4.35669555987061585e-12
128,1.30765424607511959e-03,1.35781130114268891e-03,1.99520162270836604e-03,2.97111932151560182e-12,4.35669555987061585e-12
129,1.29856318615541918e-03,1.34441908921560833e-03,1.98665601101286407e-03,2.93437217186283371e-12,4.35669555987061585e-12
130,1.28987354777458478e-03,1.33656986544538454e-03,1.97807957055634717e-03,2.94731926149569973e-12,4.35669555987061585e-12
131,1.28162416994827733e-03,1.33117272233214423e-03,1.96956170342834410e-03,2.92573097105609781e-12,4.35669555987061585e-12
132,1.27360845075145620e-03,1.32638148381811942e-03,1.96112837715216618e-03,2.90563221687068066e-12,4.35669555987061585e-12
133,1.26568789431279519e-03,1.32158528249009264e-03,1.95278421625293868e-03,2.89127205464616650e-12,4.35669555987061585e-12
134,1.25779864014769253e-03,1.31657928885454967e-03,1.94452705566652015e-03,2.85090459764301441e-12,4.35669555987061585e-12
135,1.24993208975511375e-03,1.31130131448855885e-03,1.93635250656073901e-03,2.85636243662127686e-12,4.35669555987061585e-12
136,1.24062393109795909e-03,1.30325687326445904e-03,1.92808101154315673e-03,2.83465614065960835e-12,4.35669555987061585e-12
137,1.23227292177638371e-03,1.29368280742310948e-03,1.91968290722348538e-03,2.82910712193560219e-12,4.35669555987061585e-12
138,1.22439544818473182e-03,1.28795840958030941e-03,1.91130057202582504e-03,2.78503079368868620e-12,4.35669555987061585e-12
139,1.21675589410790504e-03,1.28318176965610013e-03,1.90297842322437096e-03,2.78058729054011576e-12,4.35669555987061585e-12
140,1.20927492947145855e-03,1.27852864052003102e-03,1.89473062766802093e-03,2.75166521738745339e-12,4.35669555987061585e-12
141,1.20188766189915485e-03,1.27372641475472512e-03,1.88656020135745503e-03,2.69844968794826959e-12,4.35669555987061585e-12
142,1.19456676595344432e-03,1.26667652833996206e-03,1.87839273573825157e-03,2.73853707482927090e-12,4.35669555987061585e-12
143,1.18733900922959315e-03,1.25988437254910676e-03,1.87023050258124015e-03,2.74917978238963585e-12,4.35669555987061585e-12
144,1.18022653033135797e-03,1.25430574497768159e-03,1.86211867953200148e-03,2.70811712745252946e-12,4.35669555987061585e-12
145,1.17323049119869190e-03,1.24895428325371024e-03,1.85406952300507639e-03,2.67275385846066553e-12,4.35669555987061585e-12
146,1.16625089494418080e-03,1.24356995261413312e-03,1.84608296265840652e-03,2.66414016782970976e-12,4.35669555987061585e-12
147,1.15821889739208092e-03,1.23808080907410970e-03,1.83812205039190872e-03,2.69517203748645298e-12,4.35669555987061585e-12
148,1.15107338817618744e-03,1.23242443688406861e-03,1.83021087748476961e-03,2.72634150336235947e-12,4.35669555987061585e-12
149,1.14426818040964376e-03,1.22660128212525883e-03,1.82235538557050727e-03,3.00907536306638374e-12,4.35669555987061585e-12
150,1.13762223879941712e-03,1.22020716854513126e-03,1.81454577131339649e-03,2.99150728106901535e-12,4.35669555987061585e-12
151,1.13109201249314258e-03,1.21414916388570284e-03,1.80679054053827707e-03,2.66062611017831599e-12,4.35669555987061585e-12
152,1.12464397512920789e-03,1.20816338156432999e-03,1.79909147663276218e-03,2.67227632484499926e-12,4.35669555987061585e-12
153,1.11828444534426883e-03,1.20209729040724367e-03,1.79144233486777183e-03,3.00352057116816340e-12,4.35669555987061585e-12
154,1.11201856504752677e-03,1.19592693719336148e-03,1.78383387785953384e-03,2.61392476281179111e-12,4.35669555987061585e-12
155,1.10584024345192146e-03,1.18937298681704123e-03,1.77624885022797051e-03,2.61333064242932245e-12,4.35669555987061585e-12
156,1.09974257086183796e-03,1.18117855788379641e-03,1.76859086804058278e-03,2.97211540119729005e-12,4.35669555987061585e-12
157,1.09372800883106563e-03,1.17520725864304161e-03,1.76095348053745444e-03,2.97257085726860266e-12,4.35669555987061585e-12
158,1.08775153888983431e-03,1.16995364463261101e-03,1.75336487342998967e-03,3.00065948862758649e-12,4.35669555987061585e-12
159,1.08183249197014476e-03,1.16494778781863623e-03,1.74583384488745082e-03,2.87873824086009863e-12,4.35669555987061585e-12
160,1.07597927538753582e-03,1.16001496850333939e-03,1.73836293127362443e-03,2.93136640229882641e-12,4.35669555987061585e-12
161,1.07019028249678914e-03,1.15507829664327779e-03,1.73095218855321255e-03,2.85766927555999508e-12,4.35669555987061585e-12
162,1.06446044050525633e-03,1.15013009478463746e-03,1.72360344460248155e-03,2.84125413893185873e-12,4.35669555987061585e-12
163,1.05878077382577911e-03,1.14539110338131083e-03,1.71633962825429851e-03,2.89275472643013598e-12,4.35669555987061585e-12
164,1.05311183448807046e-03,1.14011638160576396e-03,1.70913136581995161e-03,2.89175837736011073e-12,4.35669555987061585e-12
165,1.04746175968626547e-03,1.13475527239960037e-03,1.70197231271008412e-03,2.88308452826878842e-12,4.35669555987061585e-12
166,1.04184920513879340e-03,1.12944055936814360e-03,1.69486305682497681e-03,2.76405783592245126e-12,4.35669555987061585e-12
167,1.03628270626121501e-03,1.12419220656958911e-03,1.68780497699319966e-03,2.84826518183515656e-12,4.35669555987061585e-12
168,1.03076408761653554e-03,1.11896083412661349e-03,1.68079393965282894e-03,2.79725685151237892e-12,4.35669555987061585e-12
169,1.02525739390805907e-03,1.11364015710446957e-03,1.67382663565383795e-03,2.77455098475452847e-12,4.35669555987061585e-12
170,1.01977384562043812e-03,1.10833580195252024e-03,1.66690300992033275e-03,2.74135136005031290e-12,4.35669555987061585e-12
171,1.01430785839196741e-03,1.10307277638986827e-03,1.66002238019290725e-03,2.80140659271136824e-12,4.35669555987061585e-12
172,1.00890790454373838e-03,1.09784947489648642e-03,1.65318520072589071e-03,2.65581036274355378e-12,4.35669555987061585e-12
173,1.00335738103814491e-03,1.09266325464491476e-03,1.64639026596357122e-03,2.79831496781264913e-12,4.35669555987061585e-12
174,9.97744626791486396e-04,1.08749238025114916e-03,1.63963672870127454e-03,2.73225778069148794e-12,4.35669555987061585e-12
175,9.92262384063026439e-04,1.08232951569891037e-03,1.63292468704402888e-03,2.76738446710242366e-12,4.35669555987061585e-12
176,9.86872008450652687e-04,1.07718910034807218e-03,1.62625391461476460e-03,2.72826494245351006e-12,4.35669555987061585e-12
177,9.81539724416758156e-04,1.07207758638007129e-03,1.61962344420011652e-03,2.71335494166962841e-12,4.35669555987061585e-12
178,9.76275170459681174e-04,1.06699785808544371e-03,1.61303305062173601e-03,2.63694083614125038e-12,4.35669555987061585e-12
179,9.71032602557582968e-04,1.06195170981346885e-03,1.60648059847227280e-03,2.71968218255620081e-12,4.35669555987061585e-12
180,9.65868966624015032e-04,1.05693933133794884e-03,1.59996608429854598e-03,2.69573255384118657e-12,4.35669555987061585e-12
181,9.60789139975104403e-04,1.05196053849720647e-03,1.59349020551248282e-03,2.60065303969357228e-12,4.35669555987061585e-12
182,9.55707379866523087e-04,1.04701630184513852e-03,1.58705105108439205e-03,2.66269393391829107e-12,4.35669555987061585e-12
183,9.50700929030928537e-04,1.04212271599443728e-03,1.58065084359723293e-03,2.63230580617665752e-12,4.35669555987061585e-12
184,9.45413341975959577e-04,1.03726627490219889e-03,1.57427447183116579e-03,2.56021958814765650e-12,4.35669555987061585e-12
185,9.40244032370739138e-04,1.03244718234953882e-03,1.56792574684482423e-03,2.67221935758737811e-12,4.35669555987061585e-12
186,9.35263523668274956e-04,1.02766804246718973e-03,1.56161207912072840e-03,3.03850895320746749e-12,4.35669555987061585e-12
187,9.30158803062907887e-04,1.02292603128195463e-03,1.55532704583197863e-03,2.62478909880009743e-12,4.35669555987061585e-12
188,9.25228822122895747e-04,1.01821900702343121e-03,1.54907679949172167e-03,3.01941040208364836e-12,4.35669555987061585e-12
189,9.20326157113528307e-04,1.01354083985083780e-03,1.54286176683615336e-03,3.02092490650225032e-12,4.35669555987061585e-12
190,9.15491773269595430e-04,1.00888175054706470e-03,1.53668151402422751e-03,2.61330737174813652e-12,4.35669555987061585e-12
191,9.10730596393126402e-04,1.00424375554313580e-03,1.53053617211535505e-03,2.59383119724872938e-12,4.35669555987061585e-12
192,9.06029822894113671e-04,9.99626994574407627e-04,1.52442607665732388e-03,2.58245845036086420e-12,4.35669555987061585e-12
193,9.01374216937623715e-04,9.95032382236618954e-04,1.51835109929167322e-03,2.92337790769495065e-12,4.35669555987061585e-12
194,8.96755761028062131e-04,9.90462891258892105e-04,1.51231095864376138e-03,2.90379855937166208e-12,4.35669555987061585e-12
195,8.92170792660181705e-04,9.85921027255386162e-04,1.50630533680313951e-03,3.01750869201773353e-12,4.35669555987061585e-12
196,8.87618036325603832e-04,9.81408027267517474e-04,1.50033390783858378e-03,2.92887730833182235e-12,4.35669555987061585e-12
197,8.83097372220555165e-04,9.76924062690151139e-04,1.49439634251063405e-03,3.03115365443331463e-12,4.35669555987061585e-12
198,8.78609063953128956e-04,9.72468726398041097e-04,1.48849230941951703e-03,2.93844311408884384e-12,4.35669555987061585e-12
199,8.74153355464536729e-04,9.67608305649226533e-04,1.48259106344429616e-03,3.00441123983203058e-12,4.35669555987061585e-12
200,8.69724150083192615e-04,9.63119440010622141e-04,1.47670771424107672e-03,2.91261529637614665e-12,4.35669555987061585e-12
201,8.65307472494154426e-04,9.58903190852611483e-04,1.47085456890243618e-03,2.91425686656836420e-12,4.35669555987061585e-12
202,8.60913427703029828e-04,9.54770009873531756e-04,1.46503442101243329e-03,2.92373760697537060e-12,4.35669555987061585e-12
203,8.56555573865728647e-04,9.50689313557736746e-04,1.45924851940692720e-03,2.86328387182428410e-12,4.35669555987061585e-12
204,8.52238473833344043e-04,9.46630980257930662e-04,1.45349720753473960e-03,2.78140427831211709e-12,4.35669555987061585e-12
205,8.47961097950898418e-04,9.42578774449720079e-04,1.44777995807474601e-03,2.86266994392780074e-12,4.35669555987061585e-12
206,8.43721928305217928e-04,9.38525956801750192e-04,1.44209613817614601e-03,2.74158535894681820e-12,4.35669555987061585e-12
207,8.39519174127981941e-04,9.34470979229406399e-04,1.43644507120523502e-03,2.87232018923874711e-12,4.35669555987061585e-12
208,8.35350806473152910e-04,9.30415118453424344e-04,1.43082609943138051e-03,2.82740737226669321e-12,4.35669555987061585e-12
209,8.31215041007572937e-04,9.26360989797563668e-04,1.42523861859061070e-03,2.75516967599744378e-12,4.35669555987061585e-12
210,8.27118136229326815e-04,9.22311677140010716e-04,1.41968240461601649e-03,2.73596216112722110e-12,4.35669555987061585e-12
211,8.23050855791055292e-04,9.18270615072158030e-04,1.41415690588998994e-03,2.87737898109666828e-12,4.35669555987061585e-12
212,8.19008091322147736e-04,9.14240599615772482e-04,1.40866149309454573e-03,2.78218216159123365e-12,4.35669555987061585e-12
213,8.14993161942916401e-04,9.10223813918011482e-04,1.40319575397530069e-03,2.83809524806773464e-12,4.35669555987061585e-12
214,8.11050015839480127e-04,9.05655910869181732e-04,1.39779001973921557e-03,2.73475605084795150e-12,4.35669555987061585e-12
215,8.07112172117827064e-04,9.00821381434742299e-04,1.39250523157870656e-03,2.64546016452568738e-12,4.35669555987061585e-12
216,8.03113527723992590e-04,8.95274915622841700e-04,1.38726683798544607e-03,2.75769064602660249e-12,4.35669555987061585e-12
217,7.99109118431079067e-04,8.89524757120142666e-04,1.38205281209537092e-03,2.85016806318746772e-12,4.35669555987061585e-12
218,7.95204921687040151e-04,8.83905935067718393e-04,1.37685793649273253e-03,2.77582444997923761e-12,4.35669555987061585e-12
219,7.91433499632003762e-04,8.78559390986743093e-04,1.37168211406017465e-03,2.65062297429088970e-12,4.35669555987061585e-12
220,7.87775486023072264e-04,8.73529106550049875e-04,1.36652657370616771e-03,2.76743411783262339e-12,4.35669555987061585e-12
221,7.84193818674093555e-04,8.68807268950333336e-04,1.36139273035647398e-03,2.64408860156076935e-12,4.35669555987061585e-12
222,7.80652915794467664e-04,8.64356465094080371e-04,1.35628101409734870e-03,2.76981539349915462e-12,4.35669555987061585e-12
223,7.77125470050002431e-04,8.60138793883155595e-04,1.35119321812977693e-03,2.59939680939467006e-12,4.35669555987061585e-12
224,7.73594376761992434e-04,8.56107386722450661e-04,1.34613037679407583e-03,2.78605223216455975e-12,4.35669555987061585e-12
