cell_id,x,y,velocity_x,velocity_y,velocity_magnitude,pressure,temperature
159,9.75000000000000089e-01,3.75000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000114e+02
160,2.50000000000000014e-02,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09499999999999943e+02
161,7.50000000000000111e-02,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.08499999999999886e+02
162,1.25000000000000000e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07499999999999829e+02
163,1.75000000000000017e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06499999999999829e+02
164,2.25000000000000006e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05499999999999943e+02
165,2.75000000000000022e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.04500000000000000e+02
166,3.25000000000000011e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03500000000000227e+02
167,3.75000000000000000e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02500000000000341e+02
168,4.25000000000000044e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01500000000000398e+02
169,4.75000000000000033e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.00500000000000455e+02
170,5.25000000000000022e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99500000000000512e+02
171,5.75000000000000067e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98500000000000568e+02
172,6.25000000000000000e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.97500000000000568e+02
173,6.75000000000000044e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96500000000000512e+02
174,7.25000000000000089e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95500000000000455e+02
175,7.75000000000000022e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94500000000000512e+02
176,8.25000000000000067e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93500000000000455e+02
177,8.75000000000000000e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.92500000000000341e+02
178,9.25000000000000044e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.91500000000000171e+02
179,9.75000000000000089e-01,4.25000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000057e+02
180,2.50000000000000014e-02,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09499999999999943e+02
181,7.50000000000000111e-02,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.08499999999999886e+02
182,1.25000000000000000e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07499999999999886e+02
183,1.75000000000000017e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06499999999999943e+02
184,2.25000000000000006e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05500000000000000e+02
185,2.75000000000000022e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.04500000000000171e+02
186,3.25000000000000011e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03500000000000284e+02
187,3.75000000000000000e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02500000000000398e+02
188,4.25000000000000044e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01500000000000455e+02
189,4.75000000000000033e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.00500000000000568e+02
190,5.25000000000000022e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99500000000000625e+02
191,5.75000000000000067e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98500000000000568e+02
192,6.25000000000000000e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.97500000000000512e+02
193,6.75000000000000044e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96500000000000512e+02
194,7.25000000000000089e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95500000000000512e+02
195,7.75000000000000022e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94500000000000455e+02
196,8.25000000000000067e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93500000000000455e+02
197,8.75000000000000000e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.92500000000000341e+02
198,9.25000000000000044e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.91500000000000284e+02
199,9.75000000000000089e-01,4.75000000000000033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000171e+02
200,2.50000000000000014e-02,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09499999999999943e+02
201,7.50000000000000111e-02,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.08499999999999886e+02
202,1.25000000000000000e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07499999999999943e+02
203,1.75000000000000017e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06499999999999943e+02
204,2.25000000000000006e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05500000000000114e+02
205,2.75000000000000022e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.04500000000000171e+02
206,3.25000000000000011e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03500000000000341e+02
207,3.75000000000000000e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02500000000000455e+02
208,4.25000000000000044e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01500000000000512e+02
209,4.75000000000000033e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.00500000000000512e+02
210,5.25000000000000022e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99500000000000625e+02
211,5.75000000000000067e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98500000000000625e+02
212,6.25000000000000000e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.97500000000000625e+02
213,6.75000000000000044e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96500000000000512e+02
214,7.25000000000000089e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95500000000000568e+02
215,7.75000000000000022e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94500000000000568e+02
216,8.25000000000000067e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93500000000000455e+02
217,8.75000000000000000e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.92500000000000341e+02
218,9.25000000000000044e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.91500000000000171e+02
219,9.75000000000000089e-01,5.25000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000114e+02
220,2.50000000000000014e-02,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09499999999999943e+02
221,7.50000000000000111e-02,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.08500000000000000e+02
222,1.25000000000000000e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07500000000000114e+02
223,1.75000000000000017e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06500000000000057e+02
224,2.25000000000000006e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05500000000000171e+02
225,2.75000000000000022e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.04500000000000284e+02
226,3.25000000000000011e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03500000000000398e+02
227,3.75000000000000000e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02500000000000455e+02
228,4.25000000000000044e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01500000000000568e+02
229,4.75000000000000033e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.00500000000000682e+02
230,5.25000000000000022e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99500000000000682e+02
231,5.75000000000000067e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98500000000000625e+02
232,6.25000000000000000e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.97500000000000625e+02
233,6.75000000000000044e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96500000000000568e+02
234,7.25000000000000089e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95500000000000568e+02
235,7.75000000000000022e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94500000000000512e+02
236,8.25000000000000067e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93500000000000398e+02
237,8.75000000000000000e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.92500000000000341e+02
238,9.25000000000000044e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.91500000000000227e+02
239,9.75000000000000089e-01,5.75000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000171e+02
240,2.50000000000000014e-02,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09500000000000000e+02
241,7.50000000000000111e-02,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.08500000000000114e+02
242,1.25000000000000000e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07500000000000114e+02
243,1.75000000000000017e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06500000000000227e+02
244,2.25000000000000006e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05500000000000284e+02
245,2.75000000000000022e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.04500000000000341e+02
246,3.25000000000000011e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03500000000000398e+02
247,3.75000000000000000e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02500000000000568e+02
248,4.25000000000000044e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01500000000000625e+02
249,4.75000000000000033e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.00500000000000625e+02
250,5.25000000000000022e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99500000000000625e+02
251,5.75000000000000067e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98500000000000625e+02
252,6.25000000000000000e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.97500000000000568e+02
253,6.75000000000000044e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96500000000000625e+02
254,7.25000000000000089e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95500000000000568e+02
255,7.75000000000000022e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94500000000000512e+02
256,8.25000000000000067e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93500000000000398e+02
257,8.75000000000000000e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.92500000000000284e+02
258,9.25000000000000044e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.91500000000000227e+02
259,9.75000000000000089e-01,6.25000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000114e+02
260,2.50000000000000014e-02,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09500000000000000e+02
261,7.50000000000000111e-02,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.08500000000000114e+02
262,1.25000000000000000e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07500000000000171e+02
263,1.75000000000000017e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06500000000000227e+02
264,2.25000000000000006e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05500000000000284e+02
265,2.75000000000000022e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.04500000000000455e+02
266,3.25000000000000011e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03500000000000455e+02
267,3.75000000000000000e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02500000000000455e+02
268,4.25000000000000044e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01500000000000512e+02
269,4.75000000000000033e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.00500000000000682e+02
270,5.25000000000000022e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99500000000000625e+02
271,5.75000000000000067e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98500000000000682e+02
272,6.25000000000000000e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.97500000000000568e+02
273,6.75000000000000044e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96500000000000625e+02
274,7.25000000000000089e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95500000000000568e+02
275,7.75000000000000022e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94500000000000512e+02
276,8.25000000000000067e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93500000000000512e+02
277,8.75000000000000000e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.92500000000000284e+02
278,9.25000000000000044e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.91500000000000227e+02
279,9.75000000000000089e-01,6.75000000000000044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000057e+02
280,2.50000000000000014e-02,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09500000000000057e+02
281,7.50000000000000111e-02,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.08500000000000057e+02
282,1.25000000000000000e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07500000000000171e+02
283,1.75000000000000017e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06500000000000227e+02
284,2.25000000000000006e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05500000000000341e+02
285,2.75000000000000022e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.04500000000000398e+02
286,3.25000000000000011e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03500000000000455e+02
287,3.75000000000000000e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02500000000000568e+02
288,4.25000000000000044e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01500000000000625e+02
289,4.75000000000000033e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.00500000000000625e+02
290,5.25000000000000022e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99500000000000682e+02
291,5.75000000000000067e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98500000000000682e+02
292,6.25000000000000000e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.97500000000000682e+02
293,6.75000000000000044e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96500000000000625e+02
294,7.25000000000000089e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95500000000000625e+02
295,7.75000000000000022e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94500000000000512e+02
296,8.25000000000000067e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93500000000000455e+02
297,8.75000000000000000e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.92500000000000341e+02
298,9.25000000000000044e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.91500000000000284e+02
299,9.75000000000000089e-01,7.25000000000000089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000057e+02
300,2.50000000000000014e-02,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09500000000000114e+02
301,7.50000000000000111e-02,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.08500000000000057e+02
302,1.25000000000000000e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07500000000000227e+02
303,1.75000000000000017e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06500000000000284e+02
304,2.25000000000000006e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05500000000000398e+02
305,2.75000000000000022e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.04500000000000455e+02
306,3.25000000000000011e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03500000000000512e+02
307,3.75000000000000000e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02500000000000568e+02
308,4.25000000000000044e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01500000000000682e+02
309,4.75000000000000033e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.00500000000000682e+02
310,5.25000000000000022e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99500000000000739e+02
311,5.75000000000000067e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98500000000000682e+02
312,6.25000000000000000e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.97500000000000682e+02
313,6.75000000000000044e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96500000000000625e+02
314,7.25000000000000089e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95500000000000568e+02
315,7.75000000000000022e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94500000000000512e+02
316,8.25000000000000067e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93500000000000455e+02
317,8.75000000000000000e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.92500000000000398e+02
318,9.25000000000000044e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.91500000000000227e+02
319,9.75000000000000089e-01,7.75000000000000022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90500000000000114e+02
320,2.50000000000000014e-02,8.25000000000000067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09500000000000000e+02
