iteration,u_residual,v_residual,p_residual,continuity_residual,global_mass_imbalance
369,1.08633627904985264e-04,3.10062881162472959e-06,6.29295362939122208e-04,4.35798717135083647e-10,1.51239643766953868e-07
370,1.08292721982532067e-04,3.07179243294048274e-06,6.28072399824466639e-04,4.40058836345769203e-10,1.51239643766953868e-07
371,1.07952047667780638e-04,3.04387367780642016e-06,6.26854992124252475e-04,4.41344615107936297e-10,1.51239643766953868e-07
372,1.07613278241982963e-04,3.01672982323050364e-06,6.25643088235190801e-04,4.40604829434085281e-10,1.51239643766953868e-07
373,1.07278590162648811e-04,2.98963374157343922e-06,6.24436577645852723e-04,4.39847105021690758e-10,1.51239643766953868e-07
374,1.06942478899594345e-04,2.96381131447869015e-06,6.23235549595421343e-04,4.21963749247276618e-10,1.51239643766953868e-07
375,1.06611648278627109e-04,2.93789207530661917e-06,6.22039822965473016e-04,4.37720486924180152e-10,1.51239643766953868e-07
376,1.06280252447784091e-04,2.91293126796389905e-06,6.20849471749458539e-04,4.02580906123428285e-10,1.51239643766953868e-07
377,1.05951296400482733e-04,2.88857218097542414e-06,6.19664422649169157e-04,4.21591223518237110e-10,1.51239643766953868e-07
378,1.05625612535297853e-04,2.86430887887541327e-06,6.18484590677311624e-04,4.28611428181683091e-10,1.51239643766953868e-07
379,1.05300091883560925e-04,2.84086431203198006e-06,6.17310008304957779e-04,4.35908569375754333e-10,1.51239643766953868e-07
380,1.04976411751592016e-04,2.81806676792523019e-06,6.16140623685774731e-04,4.41073797338082516e-10,1.51239643766953868e-07
381,1.04655616801127406e-04,2.79551495482806194e-06,6.14976366987537515e-04,4.27328068335792582e-10,1.51239643766953868e-07
382,1.04335450901447253e-04,2.77371859541018801e-06,6.13817255462053755e-04,4.41045975281193743e-10,1.51239643766953868e-07
383,1.04018775563078825e-04,2.75194854013163164e-06,6.12663176536675847e-04,4.34938556925489238e-10,1.51239643766953868e-07
384,1.03702188241432781e-04,2.73093289480495836e-06,6.11514168499113385e-04,4.32226155245092892e-10,1.51239643766953868e-07
385,1.03387475298653142e-04,2.71049363158554457e-06,6.10370178311422647e-04,4.39252437074502284e-10,1.51239643766953868e-07
386,1.03075282169907216e-04,2.69032459395847586e-06,6.09231149614251877e-04,4.39168827997311161e-10,1.51239643766953868e-07
387,1.02764009878703277e-04,2.67080591710724378e-06,6.08097087538588725e-04,4.38868589491232825e-10,1.51239643766953868e-07
388,1.02455569254685200e-04,2.65135566144854431e-06,6.06967897550393307e-04,4.24926905735641927e-10,1.51239643766953868e-07
389,1.02148250223253669e-04,2.63238277779432344e-06,6.05843586122545687e-04,4.25471266830478607e-10,1.51239643766953868e-07
390,1.01841940542335952e-04,2.61405197331333892e-06,6.04724133905813147e-04,4.41634555469909548e-10,1.51239643766953868e-07
391,1.01537948546816817e-04,2.59603368428014133e-06,6.03609482983343817e-04,4.39418273889357141e-10,1.51239643766953868e-07
392,1.01235429962876110e-04,2.57841372343955215e-06,6.02499612214455827e-04,4.26119489433705355e-10,1.51239643766953868e-07
393,1.00934239500258716e-04,2.56131294484954132e-06,6.01394501743088153e-04,4.28813094110567455e-10,1.51239643766953868e-07
394,1.00636169990344951e-04,2.54412034375789853e-06,6.00294060313708261e-04,4.23316619636838998e-10,1.51239643766953868e-07
395,1.00338026000460398e-04,2.52759960975828117e-06,5.99198325675611484e-04,4.31849872077063446e-10,1.51239643766953868e-07
396,1.00041711066780367e-04,2.51152767016533978e-06,5.98107245774939203e-04,4.35720276772251270e-10,1.51239643766953868e-07
397,9.97475183976758795e-05,2.49568881114410937e-06,5.97020776766656286e-04,3.83048671043953017e-10,1.51239643766953868e-07
398,9.94544148392704250e-05,2.48030734309439489e-06,5.95938910603528087e-04,4.37182847305113613e-10,1.51239643766953868e-07
399,9.91642303936858879e-05,2.46484692153488304e-06,5.94861563735340983e-04,4.32097186448098527e-10,1.51239643766953868e-07
400,9.88738181581398835e-05,2.45006314050027859e-06,5.93788773471962952e-04,4.33643052302414743e-10,1.51239643766953868e-07
401,9.85852455505238352e-05,2.43568087483512166e-06,5.92720486602755841e-04,4.41443627917755115e-10,1.51239643766953868e-07
402,9.82989241944272454e-05,2.42142618678069897e-06,5.91656655326592011e-04,4.41542708515975770e-10,1.51239643766953868e-07
403,9.80133504881515612e-05,2.40768227713000328e-06,5.90597286920843635e-04,4.40952717174987058e-10,1.51239643766953868e-07
404,9.77306345848318405e-05,2.39380245052485259e-06,5.89542288368513721e-04,4.22656130362535213e-10,1.51239643766953868e-07
405,9.74482587232411337e-05,2.38038667601478417e-06,5.88491685690753865e-04,4.27976386036391630e-10,1.51239643766953868e-07
406,9.71673064354549730e-05,2.36737506597691619e-06,5.87445442066341457e-04,4.36407180023828329e-10,1.51239643766953868e-07
407,9.68881949419633131e-05,2.35458046180856371e-06,5.86403518876195688e-04,4.36531069161171341e-10,1.51239643766953868e-07
408,9.66104912854042700e-05,2.34203411217846503e-06,5.85365892472247923e-04,4.40648733551810103e-10,1.51239643766953868e-07
409,9.63339554547505965e-05,2.32981993516728913e-06,5.84332542180507645e-04,4.40897307143396542e-10,1.51239643766953868e-07
410,9.60597851839646908e-05,2.31760358087319686e-06,5.83303410385701193e-04,4.32890309302641638e-10,1.51239643766953868e-07
411,9.57852219565976786e-05,2.30614220538835310e-06,5.82278539430498409e-04,4.28542658084825585e-10,1.51239643766953868e-07
412,9.55141098115015876e-05,2.29439387165440273e-06,5.81257808178532840e-04,4.37772439676141462e-10,1.51239643766953868e-07
413,9.52435357298365466e-05,2.28294659652483710e-06,5.80241244283731701e-04,4.40271270161203069e-10,1.51239643766953868e-07
414,9.49739297526960163e-05,2.27190578634460713e-06,5.79228824779867441e-04,4.27897716326621406e-10,1.51239643766953868e-07
415,9.47062533276864216e-05,2.26100747778466120e-06,5.78220505247551428e-04,4.41522948116665980e-10,1.51239643766953868e-07
416,9.44400500148593708e-05,2.25025310925078308e-06,5.77216261528456088e-04,4.41232604618141436e-10,1.51239643766953868e-07
417,9.41741329149191120e-05,2.24002027827350886e-06,5.76216100819061379e-04,4.40339926846329505e-10,1.51239643766953868e-07
418,9.39119494352550681e-05,2.22937294438940211e-06,5.75219915725284523e-04,3.93352766058958744e-10,1.51239643766953868e-07
419,9.36474828600272101e-05,2.21976169278192900e-06,5.74227808006778852e-04,4.41938400218323138e-10,1.51239643766953868e-07
420,9.33884011011962913e-05,2.20947103863528949e-06,5.73239601819078314e-04,4.27401488202782783e-10,1.51239643766953868e-07
421,9.31274011685993483e-05,2.19993502700942875e-06,5.72255399742239990e-04,4.38581529047073243e-10,1.51239643766953868e-07
422,9.28690055803231042e-05,2.19047109633773978e-06,5.71275113199703078e-04,4.37751471909419416e-10,1.51239643766953868e-07
423,9.26121685930315577e-05,2.18106905194278010e-06,5.70298724395932352e-04,4.40398242145651467e-10,1.51239643766953868e-07
424,9.23562078136749815e-05,2.17190571146571817e-06,5.69326221679680353e-04,4.41927740458332874e-10,1.51239643766953868e-07
425,9.21012506751419307e-05,2.16303249387053208e-06,5.68357585157818921e-04,4.41070700628160568e-10,1.51239643766953868e-07
426,9.18492445774751965e-05,2.15385922518495434e-06,5.67392741194431356e-04,4.11422601378466468e-10,1.51239643766953868e-07
427,9.15954084910856225e-05,2.14561342842368233e-06,5.66431770995492762e-04,4.36248989225723550e-10,1.51239643766953868e-07
428,9.13461982803546893e-05,2.13676479899279675e-06,5.65474520160123145e-04,4.34442329341814805e-10,1.51239643766953868e-07
429,9.10960066498676648e-05,2.12841574237031048e-06,5.64521061367803429e-04,4.35441246634252528e-10,1.51239643766953868e-07
430,9.08475292757138930e-05,2.12024452780923950e-06,5.63571339205966608e-04,4.41372300966228956e-10,1.51239643766953868e-07
431,9.06007697073816192e-05,2.11209115979348933e-06,5.62625323421376135e-04,4.38369510392144507e-10,1.51239643766953868e-07
432,9.03547391595704608e-05,2.10416250131745687e-06,5.61683008272754981e-04,4.41813422336059206e-10,1.51239643766953868e-07
433,9.01100308023244933e-05,2.09637028641212552e-06,5.60744363064393718e-04,4.41680520065672360e-10,1.51239643766953868e-07
434,8.98671575260086069e-05,2.08851174737720700e-06,5.59809348966418025e-04,4.35711341886737570e-10,1.51239643766953868e-07
435,8.96239692298162030e-05,2.08126070398467299e-06,5.58878002058505667e-04,4.30437445565043981e-10,1.51239643766953868e-07
436,8.93836011944210227e-05,2.07366341531759596e-06,5.57950218340988501e-04,4.35971843409378101e-10,1.51239643766953868e-07
437,8.91439383961666499e-05,2.06616452586619767e-06,5.57026016173873834e-04,4.30919203845228228e-10,1.51239643766953868e-07
438,8.89049513451538196e-05,2.05895002597702835e-06,5.56105382793389640e-04,4.28872370873012518e-10,1.51239643766953868e-07
439,8.86676323652454371e-05,2.05178106560999567e-06,5.55188279957591260e-04,4.32777800296494412e-10,1.51239643766953868e-07
440,8.84312794204159441e-05,2.04474397419869121e-06,5.54274695789361022e-04,4.35429889533062480e-10,1.51239643766953868e-07
441,8.81958487182936477e-05,2.03788248672409564e-06,5.53364612484249607e-04,4.39607160441899642e-10,1.51239643766953868e-07
442,8.79616655394203483e-05,2.03111697280232112e-06,5.52458004011361259e-04,4.41248003542602428e-10,1.51239643766953868e-07
443,8.77286038009719872e-05,2.02444900283551047e-06,5.51554850709165870e-04,4.41118252609315169e-10,1.51239643766953868e-07
444,8.74969522774888148e-05,2.01778831476773768e-06,5.50655124261495996e-04,4.41696538184460749e-10,1.51239643766953868e-07
445,8.72657859425181510e-05,2.01137650216575886e-06,5.49758823576073459e-04,4.39616441645165965e-10,1.51239643766953868e-07
446,8.70367735272053404e-05,2.00480585177318650e-06,5.48865894645894745e-04,4.38190712366171931e-10,1.51239643766953868e-07
447,8.68072457173553415e-05,1.99881219724893866e-06,5.47976381170704198e-04,4.37419646669296535e-10,1.51239643766953868e-07
448,8.65803247925380263e-05,1.99246376519297077e-06,5.47090183023849950e-04,4.38781439745413621e-10,1.51239643766953868e-07
449,8.63545129518191839e-05,1.98605059413835146e-06,5.46207308151064504e-04,4.38200975272213918e-10,1.51239643766953868e-07
450,8.61287715427181956e-05,1.97998215600218128e-06,5.45327762448317554e-04,4.28221440255246637e-10,1.51239643766953868e-07
451,8.59045841148808225e-05,1.97397405742070124e-06,5.44451505524368726e-04,4.20929337691810837e-10,1.51239643766953868e-07
452,8.56815777552934855e-05,1.96799650513447746e-06,5.43578520026030665e-04,4.37855622438645601e-10,1.51239643766953868e-07
453,8.54594169498678301e-05,1.96212775257665887e-06,5.42708792440452269e-04,4.36923404386188607e-10,1.51239643766953868e-07
454,8.52380116580653274e-05,1.95642962052398295e-06,5.41842308746990817e-04,4.37225192398986551e-10,1.51239643766953868e-07
455,8.50181167004807455e-05,1.95070122163450126e-06,5.40979035414327096e-04,4.41913043079241222e-10,1.51239643766953868e-07
456,8.47990964646168924e-05,1.94504231367227912e-06,5.40118962064974799e-04,4.41166369679354601e-10,1.51239643766953868e-07
457,8.45809730519814581e-05,1.93949130972466966e-06,5.39262071895084817e-04,4.39625982617252234e-10,1.51239643766953868e-07
458,8.43640723861191331e-05,1.93396219976000182e-06,5.38408340041877996e-04,3.50623231408594275e-10,1.51239643766953868e-07
459,8.41476777858288650e-05,1.92871426427091960e-06,5.37557771790681633e-04,4.40778529190700415e-10,1.51239643766953868e-07
460,8.39339467591610161e-05,1.92300196225943663e-06,5.36710285973385735e-04,4.35811865341018962e-10,1.51239643766953868e-07
461,8.37189841158762473e-05,1.91776952045796113e-06,5.35865940201745621e-04,4.29758845214800966e-10,1.51239643766953868e-07
462,8.35062595414167564e-05,1.91244647302974146e-06,5.35024668071451505e-04,4.28567271664060836e-10,1.51239643766953868e-07
463,8.32944614928181413e-05,1.90715017159225890e-06,5.34186466313599359e-04,4.33023400647909344e-10,1.51239643766953868e-07
464,8.30834894754683262e-05,1.90193516977624592e-06,5.33351319868282845e-04,4.25167225035385583e-10,1.51239643766953868e-07
465,8.28732971062802291e-05,1.89683954041081994e-06,5.32519214280316000e-04,4.40290509152700425e-10,1.51239643766953868e-07
466,8.26642716297540695e-05,1.89175913817047156e-06,5.31690125414381273e-04,4.37261439389301293e-10,1.51239643766953868e-07
467,8.24558520958787423e-05,1.88681406256092349e-06,5.30864046522603402e-04,4.36263887058854446e-10,1.51239643766953868e-07
468,8.22489667088915010e-05,1.88178054728490946e-06,5.30040942810117372e-04,4.39925366898198488e-10,1.51239643766953868e-07
469,8.20425429381231152e-05,1.87687829560173762e-06,5.29220814729682216e-04,4.40611384910831903e-10,1.51239643766953868e-07
470,8.18373142762338172e-05,1.87198431317172978e-06,5.28403634660014635e-04,4.40526616354169878e-10,1.51239643766953868e-07
471,8.16327383144601948e-05,1.86720047181392963e-06,5.27589395377061027e-04,4.40571922407986023e-10,1.51239643766953868e-07
472,8.14295466182960191e-05,1.86234855287122303e-06,5.26778065949015119e-04,4.07283699023023135e-10,1.51239643766953868e-07
473,8.12265589374551146e-05,1.85781904103441957e-06,5.25969663626278650e-04,4.24585414363405239e-10,1.51239643766953868e-07
474,8.10258750181195030e-05,1.85286318381794905e-06,5.25164109213485208e-04,4.32041497882790227e-10,1.51239643766953868e-07
475,8.08251766433972424e-05,1.84804332819918633e-06,5.24361431519455574e-04,4.39139040051368701e-10,1.51239643766953868e-07
476,8.06251883141913836e-05,1.84339390696759636e-06,5.23561611682823720e-04,4.27997283982066031e-10,1.51239643766953868e-07
477,8.04259874330532005e-05,1.83886889193397919e-06,5.22764635259471652e-04,4.24421154285381448e-10,1.51239643766953868e-07
478,8.02282391483446193e-05,1.83425431627358491e-06,5.21970472425909446e-04,4.32552655508350576e-10,1.51239643766953868e-07
479,8.00311169750627131e-05,1.82969352590778993e-06,5.21179118576348913e-04,4.22496819115240781e-10,1.51239643766953868e-07
480,7.98347023943861656e-05,1.82522653849706671e-06,5.20390559455774265e-04,4.41059139339001441e-10,1.51239643766953868e-07
481,7.96395435079005383e-05,1.82070546772800811e-06,5.19604769065941472e-04,4.36528939556370396e-10,1.51239643766953868e-07
482,7.94447972568485862e-05,1.81631320243315180e-06,5.18821746355610058e-04,4.26437495861126694e-10,1.51239643766953868e-07
483,7.92512669574030191e-05,1.81189220905450146e-06,5.18041463712620395e-04,4.40302534703050164e-10,1.51239643766953868e-07
484,7.90586361949386501e-05,1.80746277535214211e-06,5.17263908305327881e-04,4.41089154933060857e-10,1.51239643766953868e-07
485,7.88664220169811754e-05,1.80317151673679496e-06,5.16489075525746757e-04,4.35235028094591192e-10,1.51239643766953868e-07
486,7.86752892526259217e-05,1.79888874765843068e-06,5.15716941140299963e-04,4.39599068397002509e-10,1.51239643766953868e-07
487,7.84851453543288793e-05,1.79457875200796607e-06,5.14947488923341024e-04,3.83005152708233433e-10,1.51239643766953868e-07
488,7.82951511708418713e-05,1.79058871526374985e-06,5.14180733287001039e-04,4.39749959996140927e-10,1.51239643766953868e-07
489,7.81076011384072437e-05,1.78610724304034063e-06,5.13416593024062086e-04,4.30536364326941316e-10,1.51239643766953868e-07
490,7.79193498016035466e-05,1.78187271015929719e-06,5.12655112486150809e-04,4.37323217940602310e-10,1.51239643766953868e-07
491,7.77327374043619720e-05,1.77757248216085394e-06,5.11896246781722302e-04,4.39612210337389152e-10,1.51239643766953868e-07
492,7.75464299319122887e-05,1.77341710506081902e-06,5.11140002197086793e-04,4.38831207073435547e-10,1.51239643766953868e-07
493,7.73612742163806748e-05,1.76923476479395155e-06,5.10386351714487763e-04,4.22911800429588388e-10,1.51239643766953868e-07
494,7.71766232441584111e-05,1.76513796987408806e-06,5.09635291323745979e-04,4.34382097966634338e-10,1.51239643766953868e-07
495,7.69929651370546917e-05,1.76103144373112748e-06,5.08886799619017436e-04,4.34262607140440502e-10,1.51239643766953868e-07
496,7.68098610215293867e-05,1.75700158257622306e-06,5.08140870007192506e-04,4.32403254002498970e-10,1.51239643766953868e-07
497,7.66278084846688578e-05,1.75294009248528057e-06,5.07397480525951746e-04,4.31537169875941104e-10,1.51239643766953868e-07
498,7.64464542401155529e-05,1.74890222490523143e-06,5.06656621924850021e-04,4.33024979070512940e-10,1.51239643766953868e-07
499,7.62658719036721618e-05,1.74488970657036631e-06,5.05918280033286765e-04,4.39504284999961064e-10,1.51239643766953868e-07
500,7.60860547155808783e-05,1.74090222184238977e-06,5.05182441582511187e-04,4.40148229739387493e-10,1.51239643766953868e-07
501,7.59068689648593797e-05,1.73697520451044566e-06,5.04449096348669407e-04,4.40409683615817857e-10,1.51239643766953868e-07
502,7.57285806690765061e-05,1.73304704424009588e-06,5.03718226795897821e-04,4.39202467290223196e-10,1.51239643766953868e-07
503,7.55510635185040641e-05,1.72937634114273580e-06,5.02989843765408473e-04,4.36298119983252677e-10,1.51239643766953868e-07
504,7.53741778829809149e-05,1.72548071112381827e-06,5.02263892156965246e-04,4.22105120832762560e-10,1.51239643766953868e-07
505,7.51989216701090285e-05,1.72130518950923157e-06,5.01540358609997247e-04,4.21287298955355329e-10,1.51239643766953868e-07
506,7.50233773096318921e-05,1.71736983723827463e-06,5.00819262208562700e-04,4.28427238483463244e-10,1.51239643766953868e-07
507,7.48489581624929502e-05,1.71345008059700593e-06,5.00100572955954449e-04,4.35574162034461210e-10,1.51239643766953868e-07
508,7.46751892679560974e-05,1.70957318873311871e-06,4.99384284154594672e-04,4.26749373956973800e-10,1.51239643766953868e-07
509,7.45019638555272356e-05,1.70577276735876741e-06,4.98670386460774617e-04,4.39177626918593313e-10,1.51239643766953868e-07
510,7.43296823691177527e-05,1.70195168816627050e-06,4.97958860777378363e-04,4.30273841338202195e-10,1.51239643766953868e-07
511,7.41579173968030298e-05,1.69819045936746228e-06,4.97249701300197990e-04,4.38218315898036752e-10,1.51239643766953868e-07
512,7.39874196899090007e-05,1.69430874479973524e-06,4.96542881723763653e-04,4.31014160426348602e-10,1.51239643766953868e-07
513,7.38169329659143353e-05,1.69058814914345102e-06,4.95838410422140465e-04,4.28892715634380168e-10,1.51239643766953868e-07
514,7.36477334086766121e-05,1.68678479910352893e-06,4.95136256191321491e-04,4.26014175161054286e-10,1.51239643766953868e-07
515,7.34788877869649992e-05,1.68305379635371411e-06,4.94436420165145088e-04,4.41730502303718363e-10,1.51239643766953868e-07
516,7.33110162466951140e-05,1.67928417199744104e-06,4.93738880996790245e-04,4.38468061612535901e-10,1.51239643766953868e-07
517,7.31433251901541701e-05,1.67564885218167254e-06,4.93043640600923519e-04,4.34365465313570814e-10,1.51239643766953868e-07
518,7.29767872103007033e-05,1.67194741444391205e-06,4.92350672277425475e-04,4.40158276701627645e-10,1.51239643766953868e-07
519,7.28108092726262502e-05,1.66826108400585008e-06,4.91659971416439235e-04,4.32900314574833850e-10,1.51239643766953868e-07
520,7.26452355387545499e-05,1.66466947678632858e-06,4.90971531227725640e-04,4.39769986349239069e-10,1.51239643766953868e-07
521,7.24806529085359901e-05,1.66103539461889746e-06,4.90285330827503114e-04,3.90246812649619539e-10,1.51239643766953868e-07
522,7.23162314354307463e-05,1.65765400104788990e-06,4.89601383985811996e-04,4.24111876384512291e-10,1.51239643766953868e-07
523,7.21540330780530604e-05,1.65376848565539331e-06,4.88919619046031327e-04,4.40152796879287109e-10,1.51239643766953868e-07
524,7.19910594085989669e-05,1.65010330476148072e-06,4.88240078409488945e-04,4.22546137735080659e-10,1.51239643766953868e-07
525,7.18291194713532134e-05,1.64646498129410737e-06,4.87562731406785321e-04,4.26893351013268482e-10,1.51239643766953868e-07
526,7.16680266287158125e-05,1.64281154885862495e-06,4.86887567683697985e-04,4.36150094484750848e-10,1.51239643766953868e-07
527,7.15074378615493373e-05,1.63920036341489480e-06,4.86214581131283561e-04,4.21298177847061856e-10,1.51239643766953868e-07
528,7.13473101524632889e-05,1.63566610907983460e-06,4.85543763233266582e-04,4.23943613103399409e-10,1.51239643766953868e-07
529,7.11880900060159563e-05,1.63209468758686816e-06,4.84875095797610196e-04,4.36546718969322023e-10,1.51239643766953868e-07
530,7.10293715534259391e-05,1.62855170584207547e-06,4.84208573245607364e-04,4.37366852779778746e-10,1.51239643766953868e-07
531,7.08711734909358573e-05,1.62506264673566414e-06,4.83544186030330819e-04,4.39971368544837033e-10,1.51239643766953868e-07
532,7.07140393866114727e-05,1.62148475678715728e-06,4.82881913215188962e-04,4.33892463627413826e-10,1.51239643766953868e-07
533,7.05570489883553735e-05,1.61801523438879405e-06,4.82221758669431060e-04,4.41780644225816206e-10,1.51239643766953868e-07
534,7.04011564454172549e-05,1.61446705268390783e-06,4.81563697227682230e-04,4.36571920483223554e-10,1.51239643766953868e-07
535,7.02454132801076620e-05,1.61102481839836652e-06,4.80907732947522806e-04,4.37087402466140599e-10,1.51239643766953868e-07
536,7.00906218605009610e-05,1.60754036466355561e-06,4.80253843940051507e-04,4.32059680082005472e-10,1.51239643766953868e-07
537,6.99362429868247420e-05,1.60410282597220218e-06,4.79602027296643441e-04,4.38178671872797447e-10,1.51239643766953868e-07
538,6.97826844603866334e-05,1.60063084336140857e-06,4.78952266410259350e-04,4.14607304314923193e-10,1.51239643766953868e-07
539,6.96291818134800363e-05,1.59746896795984178e-06,4.78304579487454963e-04,4.39269645000543969e-10,1.51239643766953868e-07
540,6.94775269716113662e-05,1.59386504200883639e-06,4.77658897509733199e-04,4.12725467337355098e-10,1.51239643766953868e-07
541,6.93255651050451739e-05,1.59033738068487602e-06,4.77015250853046844e-04,4.40979421498210270e-10,1.51239643766953868e-07
542,6.91747756477643320e-05,1.58675596133185291e-06,4.76373612079831414e-04,4.26799662539200255e-10,1.51239643766953868e-07
543,6.90235842543744470e-05,1.58343167290887341e-06,4.75733997861537208e-04,4.26588892997540868e-10,1.51239643766953868e-07
544,6.88738259043464350e-05,1.57998970976549793e-06,4.75096371658006555e-04,4.34031017486305129e-10,1.51239643766953868e-07
545,6.87244139332610413e-05,1.57657425586088063e-06,4.74460736878328979e-04,4.25561821526611315e-10,1.51239643766953868e-07
546,6.85753698727844185e-05,1.57323520805645332e-06,4.73827085720744700e-04,4.41782900256329409e-10,1.51239643766953868e-07
547,6.84273780854305585e-05,1.56980359608393727e-06,4.73195396780227474e-04,4.39956201429611421e-10,1.51239643766953868e-07
548,6.82793607076260281e-05,1.56650504887883295e-06,4.72565677312884909e-04,4.33833497369620317e-10,1.51239643766953868e-07
549,6.81323860894656055e-05,1.56314164066632839e-06,4.71937902555007475e-04,4.41158712049963348e-10,1.51239643766953868e-07
550,6.79860473548745883e-05,1.55974048540623581e-06,4.71312066130206498e-04,4.31546877330067035e-10,1.51239643766953868e-07
551,6.78398140222720051e-05,1.55646131424466664e-06,4.70688168652552404e-04,4.38254767227366131e-10,1.51239643766953868e-07
552,6.76947044188513670e-05,1.55308179137004489e-06,4.70066185193102439e-04,4.35222525756156094e-10,1.51239643766953868e-07
553,6.75495933126752621e-05,1.54982454956889081e-06,4.69446123118437094e-04,4.31742439158593496e-10,1.51239643766953868e-07
554,6.74054436010456222e-05,1.54650983168463737e-06,4.68827959777356606e-04,4.41713785242885999e-10,1.51239643766953868e-07
555,6.72617371176678939e-05,1.54320778225676402e-06,4.68211691981593561e-04,4.40578015148704317e-10,1.51239643766953868e-07
556,6.71184821212082619e-05,1.53994493006961404e-06,4.67597311646896104e-04,4.40820833923722767e-10,1.51239643766953868e-07
557,6.69756692350081511e-05,1.53673668218326121e-06,4.66984811288528260e-04,4.24059725662611010e-10,1.51239643766953868e-07
558,6.68338314413121769e-05,1.53372931615058982e-06,4.66374196804311973e-04,4.30472360255661035e-10,1.51239643766953868e-07
559,6.66921397246453919e-05,1.53049759498127873e-06,4.65765424345683087e-04,4.40892477294927542e-10,1.51239643766953868e-07
560,6.65522715030469420e-05,1.52688083692989425e-06,4.65158475373770642e-04,4.35518465756427252e-10,1.51239643766953868e-07
561,6.64111268469772019e-05,1.52365417723195449e-06,4.64553390603703823e-04,4.38728561099142646e-10,1.51239643766953868e-07
562,6.62714662104211286e-05,1.52035193358663543e-06,4.63950126003219172e-04,4.28807941395226649e-10,1.51239643766953868e-07
563,6.61319385518117296e-05,1.51713765758536876e-06,4.63348690712634477e-04,4.31181805593245850e-10,1.51239643766953868e-07
564,6.59932211751147388e-05,1.51388512682783755e-06,4.62749066565094783e-04,4.38727804672780726e-10,1.51239643766953868e-07
565,6.58547252253485077e-05,1.51070698752723167e-06,4.62151253706271866e-04,4.40600650346581241e-10,1.51239643766953868e-07
566,6.57170587476695652e-05,1.50748192620243055e-06,4.61555234539532864e-04,4.33437226600227526e-10,1.51239643766953868e-07
567,6.55797961905903084e-05,1.50427852113766980e-06,4.60961005928446556e-04,4.39099465995245007e-10,1.51239643766953868e-07
568,6.54434314661042084e-05,1.50098820950730414e-06,4.60368550702235557e-04,4.39823033758045606e-10,1.51239643766953868e-07
569,6.53070767621461763e-05,1.49781436133305545e-06,4.59777874195172441e-04,4.31400525835083435e-10,1.51239643766953868e-07
570,6.51713611534712137e-05,1.49465331284432234e-06,4.59188961189350628e-04,4.39315762962269660e-10,1.51239643766953868e-07
571,6.50363942002344855e-05,1.49144001040002624e-06,4.58601799659164727e-04,4.20399969366231882e-10,1.51239643766953868e-07
572,6.49013990072706452e-05,1.48835488608292013e-06,4.58016394501940447e-04,4.27574572211390173e-10,1.51239643766953868e-07
573,6.47675494393210651e-05,1.48514467699389601e-06,4.57432719298972836e-04,4.41245834357946966e-10,1.51239643766953868e-07
574,6.46337557921534468e-05,1.48201769478036127e-06,4.56850781216770112e-04,4.28237761608517957e-10,1.51239643766953868e-07
575,6.45003894639898490e-05,1.47895121503659956e-06,4.56270569353140962e-04,4.32191974739211090e-10,1.51239643766953868e-07
576,6.43678480892138081e-05,1.47581846616540413e-06,4.55692068283862235e-04,4.37578791048063675e-10,1.51239643766953868e-07
577,6.42355082196158569e-05,1.47274540261867652e-06,4.55115278974363544e-04,4.40136344382069142e-10,1.51239643766953868e-07
578,6.41038192790356105e-05,1.46965692878592092e-06,4.54540187698047285e-04,4.09565243164355037e-10,1.51239643766953868e-07
579,6.39720396794065874e-05,1.46688758545291260e-06,4.53966813538557684e-04,4.36406881672200206e-10,1.51239643766953868e-07
580,6.38419358295703586e-05,1.46368126527903465e-06,4.53395093148622000e-04,4.40550340062171834e-10,1.51239643766953868e-07
581,6.37118455073589239e-05,1.46045130012710321e-06,4.52825048554775288e-04,4.29549198268064209e-10,1.51239643766953868e-07
582,6.35822598935552059e-05,1.45725920088810729e-06,4.52256669551222518e-04,4.28512718592226558e-10,1.51239643766953868e-07
583,6.34530569220683268e-05,1.45413229620299042e-06,4.51689951597814454e-04,4.28513367100305977e-10,1.51239643766953868e-07
584,6.33243037768572851e-05,1.45104448684748502e-06,4.51124886967799784e-04,4.33451361099519538e-10,1.51239643766953868e-07
585,6.31959973730232755e-05,1.44798173706550114e-06,4.50561468438975311e-04,4.23369192453898255e-10,1.51239643766953868e-07
586,6.30679289515918764e-05,1.44499969692507951e-06,4.49999692954259158e-04,4.32839337420524199e-10,1.51239643766953868e-07
587,6.29406291674966024e-05,1.44196373296166304e-06,4.49439544552733355e-04,4.29614932213481313e-10,1.51239643766953868e-07
588,6.28135269061750597e-05,1.43898658760960882e-06,4.48881023910773793e-04,4.31515258829764792e-10,1.51239643766953868e-07
589,6.26873549597741029e-05,1.43590932111568429e-06,4.48324112017969281e-04,4.36862490182525526e-10,1.51239643766953868e-07
590,6.25612760195212714e-05,1.43290110134671446e-06,4.47768812879617919e-04,4.34600153999218833e-10,1.51239643766953868e-07
591,6.24357583041360308e-05,1.42989991592796088e-06,4.47215113915130252e-04,4.32297841608904900e-10,1.51239643766953868e-07
592,6.23106926481353991e-05,1.42690831818036100e-06,4.46663009014266251e-04,4.32895169090540316e-10,1.51239643766953868e-07
593,6.21860726665853045e-05,1.42392602407584460e-06,4.46112491036109045e-04,4.37363622310192277e-10,1.51239643766953868e-07
