iteration,u_residual,v_residual,p_residual,continuity_residual,global_mass_imbalance
63,1.23681019510944756e-03,1.21863486118204399e-03,3.07653175400740162e-03,4.11140694415079950e-12,3.79839215636224026e-12
64,1.21182328181271043e-03,1.19114827390471092e-03,3.03631589648926253e-03,4.03851344503316119e-12,3.79839215636224026e-12
65,1.18753201458437997e-03,1.16551389370953256e-03,2.99727998158514242e-03,3.97484182180563638e-12,3.79839215636224026e-12
66,1.16413175465751562e-03,1.14130024017128177e-03,2.95938246656191322e-03,3.92082029873824060e-12,3.79839215636224026e-12
67,1.14159022121808926e-03,1.11805373533530364e-03,2.92257496457733580e-03,3.85746539289848631e-12,3.79839215636224026e-12
68,1.11992226452528251e-03,1.09567591675657403e-03,2.88680879901428728e-03,3.79557774873539087e-12,3.79839215636224026e-12
69,1.09907683250723464e-03,1.07409118220740964e-03,2.85203719917048997e-03,3.73677762768853652e-12,3.79839215636224026e-12
70,1.07899773858254728e-03,1.05316987974651052e-03,2.81821141255206862e-03,3.68202971095240692e-12,3.79839215636224026e-12
71,1.05963834766236711e-03,1.03306616248955698e-03,2.78529353092384730e-03,3.63001553552609317e-12,3.79839215636224026e-12
72,1.04101397093609013e-03,1.01362690055061357e-03,2.75324968919432155e-03,4.35581660373723065e-12,3.79839215636224026e-12
73,1.02321010606446026e-03,9.94792284536228765e-04,2.72205380460459855e-03,4.29473517162988643e-12,3.79839215636224026e-12
74,1.00580915587444278e-03,9.76614093911996016e-04,2.69166513525389856e-03,4.26076598717278780e-12,3.79839215636224026e-12
75,9.88969852620602509e-04,9.59052311633670968e-04,2.66209736768503475e-03,4.26202574574699164e-12,3.79839215636224026e-12
76,9.72687740540912195e-04,9.41513174705223646e-04,2.63328306447090533e-03,4.15520766284068278e-12,3.79839215636224026e-12
77,9.56914886100078302e-04,9.24075346200387048e-04,2.60517488843436430e-03,4.07269498012883901e-12,3.79839215636224026e-12
78,9.41553296615483940e-04,9.07483156474083851e-04,2.57774808671982093e-03,4.01155587028151295e-12,3.79839215636224026e-12
79,9.26577196209077566e-04,8.91371735360597462e-04,2.55097104749376323e-03,3.95859665676523982e-12,3.79839215636224026e-12
80,9.12018453837332632e-04,8.75773541183222197e-04,2.52481822830356731e-03,3.90725961505618543e-12,3.79839215636224026e-12
81,8.97891028151764502e-04,8.60907703075126061e-04,2.49927831917401465e-03,3.86555613793263579e-12,3.79839215636224026e-12
82,8.86604793930330154e-04,8.47614972999583037e-04,2.47445838916394078e-03,3.83245640721191710e-12,3.79839215636224026e-12
83,8.75204534682593751e-04,8.34164374386404885e-04,2.45027908208573239e-03,3.77437062342050080e-12,3.79839215636224026e-12
84,8.62941168107960593e-04,8.20754943467845986e-04,2.42668577358515561e-03,3.71792748040001139e-12,3.79839215636224026e-12
85,8.53620005391104368e-04,8.07553018488003146e-04,2.40375296468036499e-03,3.62863456717716339e-12,3.79839215636224026e-12
86,8.42483719077668169e-04,7.94524681058783491e-04,2.38133093776816355e-03,3.61594415237058898e-12,3.79839215636224026e-12
87,8.31170722363583120e-04,7.81406978832082776e-04,2.35937981041690198e-03,3.57604856727365313e-12,3.79839215636224026e-12
88,8.20114668467626239e-04,7.68865413243957803e-04,2.33788868934233082e-03,3.51532697421104498e-12,3.79839215636224026e-12
89,8.09258874668524223e-04,7.56673089489221721e-04,2.31684078241306980e-03,3.44952192813797582e-12,3.79839215636224026e-12
90,7.98613846587274776e-04,7.47838064314916475e-04,2.29633189175204025e-03,4.38622462957941375e-12,3.79839215636224026e-12
91,7.88264074150248658e-04,7.36775823913909489e-04,2.27624601472743325e-03,4.30039387540815005e-12,3.79839215636224026e-12
92,7.78150751023004442e-04,7.25481386687290737e-04,2.25655000843463490e-03,4.23596300689349197e-12,3.79839215636224026e-12
93,7.68231990929986366e-04,7.14406778219241548e-04,2.23723000639712392e-03,4.18996721158506289e-12,3.79839215636224026e-12
94,7.58596034714856043e-04,7.03630043096267776e-04,2.21827962260494598e-03,4.14999597011176969e-12,3.79839215636224026e-12
95,7.49003601337560406e-04,6.93091402144684911e-04,2.19968242173658977e-03,4.10184527902611224e-12,3.79839215636224026e-12
96,7.39484420833346466e-04,6.82784110321287560e-04,2.18142228088562522e-03,4.05865373953886411e-12,3.79839215636224026e-12
97,7.30213325328156839e-04,6.72705506501460352e-04,2.16349084088623186e-03,4.01009326112921894e-12,3.79839215636224026e-12
98,7.21192296475263233e-04,6.62842241186850840e-04,2.14588080899658865e-03,3.95952008570760839e-12,3.79839215636224026e-12
99,7.12398304477406875e-04,6.53181841172218326e-04,2.12858479788998215e-03,3.90845585642282776e-12,3.79839215636224026e-12
100,7.03809912847889519e-04,6.43715272538354730e-04,2.11159529519836225e-03,3.85797856392027160e-12,3.79839215636224026e-12
101,6.95410917118261798e-04,6.34435271933093373e-04,2.09490479160088106e-03,3.80837114213769605e-12,3.79839215636224026e-12
102,6.87189553439543160e-04,6.25335647535330778e-04,2.07850598848867201e-03,3.75989719976937631e-12,3.79839215636224026e-12
103,6.79137781095056270e-04,6.16118275747468938e-04,2.06238721758110867e-03,3.71203729285783265e-12,3.79839215636224026e-12
104,6.71254965630494870e-04,6.07229944056237193e-04,2.04654394145542236e-03,3.66589636238188875e-12,3.79839215636224026e-12
105,6.63511271897483895e-04,5.98500164454608967e-04,2.03096833858579977e-03,3.62185701101388801e-12,3.79839215636224026e-12
106,6.55773218022353437e-04,5.89986143539154330e-04,2.01565116391409088e-03,3.57833263359554360e-12,3.79839215636224026e-12
107,6.47904452589702948e-04,5.81650520851676963e-04,2.00057339251938403e-03,4.39210022661946814e-12,3.79839215636224026e-12
108,6.40500617908584119e-04,5.73480424859905955e-04,1.98574317538997500e-03,4.34495741783150844e-12,3.79839215636224026e-12
109,6.33347040379484078e-04,5.65481527845217678e-04,1.97115888940633480e-03,4.30019225392201322e-12,3.79839215636224026e-12
110,6.26360207601646228e-04,5.57683474970875137e-04,1.95681718364464855e-03,4.26046727545320285e-12,3.79839215636224026e-12
111,6.19503720373556035e-04,5.49960941903269844e-04,1.94271042827290981e-03,4.22089982982142033e-12,3.79839215636224026e-12
112,6.12775429858534266e-04,5.42375799371350251e-04,1.92883338127151243e-03,4.17981637971054820e-12,3.79839215636224026e-12
113,6.06171180203397960e-04,5.36049648330280985e-04,1.91519542096412181e-03,4.14369520338179976e-12,3.79839215636224026e-12
114,5.99678079754364761e-04,5.28805275284377789e-04,1.90177587169459072e-03,4.09766641175858101e-12,3.79839215636224026e-12
115,5.92806418640937430e-04,5.21583586086642810e-04,1.88855537564401729e-03,4.06266646292563620e-12,3.79839215636224026e-12
116,5.86343910063926149e-04,5.14488110460427491e-04,1.87554070995796002e-03,4.02268532289836290e-12,3.79839215636224026e-12
117,5.80120520684023399e-04,5.07507603898275711e-04,1.86273166811482893e-03,3.98241622570140165e-12,3.79839215636224026e-12
118,5.74064228179375999e-04,5.00771522523427420e-04,1.85012926058017555e-03,3.94920676077280209e-12,3.79839215636224026e-12
119,5.68152306829809218e-04,4.94184970436006778e-04,1.83773014103072387e-03,3.91937446408210555e-12,3.79839215636224026e-12
120,5.62377801219266361e-04,4.87655730856727330e-04,1.82552925502734971e-03,3.88757224031790652e-12,3.79839215636224026e-12
121,5.56722170438014126e-04,4.81222140321300865e-04,1.81352254698857241e-03,3.85428068399173518e-12,3.79839215636224026e-12
122,5.51167639043828790e-04,4.74880986145262245e-04,1.80170555985898493e-03,3.82039612572155468e-12,3.79839215636224026e-12
123,5.45704953742600350e-04,4.68628896166659503e-04,1.79007371630739349e-03,3.78637278949694339e-12,3.79839215636224026e-12
124,5.40329452879690980e-04,4.62464971385465062e-04,1.77862253597823369e-03,3.75234073905148323e-12,3.79839215636224026e-12
125,5.35038741065273324e-04,4.56389253744139711e-04,1.76734772810916091e-03,3.71840159511489436e-12,3.79839215636224026e-12
126,5.29831470102700721e-04,4.50401880005218177e-04,1.75624521408840957e-03,3.68466296411450900e-12,3.79839215636224026e-12
127,5.24706679644912290e-04,4.44502830651767849e-04,1.74531112226349082e-03,3.65128082337462588e-12,3.79839215636224026e-12
128,5.19663454882158377e-04,4.38691879748073007e-04,1.73454177173902146e-03,3.61842565687687454e-12,3.79839215636224026e-12
129,5.14700782842466404e-04,4.32968192187264034e-04,1.72393362863824192e-03,3.58579675155036474e-12,3.79839215636224026e-12
130,5.09817626667964240e-04,4.27330892060090472e-04,1.71348330699326373e-03,3.55359741499560012e-12,3.79839215636224026e-12
131,5.05012809725048075e-04,4.20523332474365922e-04,1.70315481531270268e-03,3.50903869722840071e-12,3.79839215636224026e-12
132,5.00311802878335675e-04,4.14255616864448448e-04,1.69295818415209835e-03,3.47127501202782979e-12,3.79839215636224026e-12
133,4.95664249039236000e-04,4.08659029938484761e-04,1.68290570456205817e-03,3.44035629103885392e-12,3.79839215636224026e-12
134,4.91066993411066262e-04,4.03314926506882657e-04,1.67299807458877285e-03,3.41062878712777002e-12,3.79839215636224026e-12
135,4.86539944696755906e-04,3.98081283608017495e-04,1.66323315031596006e-03,3.38062599214673920e-12,3.79839215636224026e-12
136,4.82091331862441691e-04,3.92918352313627458e-04,1.65360801213805531e-03,3.35047991529029228e-12,3.79839215636224026e-12
137,4.77721420408453617e-04,3.87820233686541347e-04,1.64411961891946460e-03,3.32055791051348188e-12,3.79839215636224026e-12
138,4.74154957181761600e-04,3.82751784872730958e-04,1.63478559284684338e-03,3.29662524647647832e-12,3.79839215636224026e-12
139,4.70089739555989723e-04,3.77908408556521934e-04,1.62560350435222165e-03,3.29036121117608049e-12,3.79839215636224026e-12
140,4.66772893530314256e-04,3.73192000303508250e-04,1.61661460718205284e-03,3.28198644229250655e-12,3.79839215636224026e-12
141,4.62821552028978768e-04,3.68480482006095325e-04,1.60775365065720169e-03,3.25244973217149736e-12,3.79839215636224026e-12
142,4.58889445128811012e-04,3.63802353155490621e-04,1.59901660317859949e-03,3.22389955363995797e-12,3.79839215636224026e-12
143,4.55016410001124396e-04,3.59189480839604237e-04,1.59040151320993198e-03,3.19732826891938550e-12,3.79839215636224026e-12
144,4.51202314085853077e-04,3.54652383034361450e-04,1.58190618620546305e-03,3.17176099803656805e-12,3.79839215636224026e-12
145,4.47445843525890504e-04,3.50190645688784293e-04,1.57352854923526516e-03,4.39357412480303144e-12,3.79839215636224026e-12
146,4.43824831135874044e-04,3.45800556660326452e-04,1.56526802553710051e-03,4.35701344306751703e-12,3.79839215636224026e-12
147,4.40213310324093904e-04,3.41466187372730355e-04,1.55712141315499119e-03,4.31869030550237658e-12,3.79839215636224026e-12
148,4.36629657985736978e-04,3.37205863104668500e-04,1.54908646718626979e-03,4.28140535632119042e-12,3.79839215636224026e-12
149,4.33040725132759706e-04,3.33021511274278416e-04,1.54115961923855394e-03,4.24576925934169272e-12,3.79839215636224026e-12
150,4.29526389112181339e-04,3.28887464554481943e-04,1.53333939795342617e-03,4.21242880258829718e-12,3.79839215636224026e-12
151,4.26080336096992536e-04,3.24809780009645103e-04,1.52562445236150497e-03,4.17892765894640999e-12,3.79839215636224026e-12
152,4.22688473111014289e-04,3.20788531267016889e-04,1.51801305999374990e-03,4.14518174778955663e-12,3.79839215636224026e-12
153,4.19345743727085509e-04,3.16822800115084617e-04,1.51050338965515131e-03,4.11150069359096947e-12,3.79839215636224026e-12
154,4.16050150467808951e-04,3.12911663097893732e-04,1.50309360296108151e-03,4.07807549585597311e-12,3.79839215636224026e-12
155,4.12800610542237703e-04,3.09054298081142735e-04,1.49578188711469383e-03,4.04493038668061503e-12,3.79839215636224026e-12
156,4.09596303756143475e-04,3.05249950726752266e-04,1.48856646473803991e-03,4.01206306353299583e-12,3.79839215636224026e-12
157,4.06436488831778153e-04,3.01497898066889914e-04,1.48144559645160020e-03,3.97947149058224001e-12,3.79839215636224026e-12
158,4.03320454766834739e-04,2.97797426333827164e-04,1.47441758115067945e-03,3.94715036235752461e-12,3.79839215636224026e-12
159,4.00247507888979034e-04,2.94147819517710937e-04,1.46748075558065637e-03,3.91511786693322841e-12,3.79839215636224026e-12
160,3.97161332060305130e-04,2.90548356016336485e-04,1.46068291496708846e-03,3.84547473333410082e-12,3.79839215636224026e-12
161,3.94099142829125774e-04,2.86927355412463538e-04,1.45400536450285061e-03,3.77779820621165635e-12,3.79839215636224026e-12
162,3.90985720788608593e-04,2.83280972782597488e-04,1.44741223456841366e-03,3.72278445548150959e-12,3.79839215636224026e-12
163,3.87951613216242798e-04,2.79644257082633835e-04,1.44089229185038244e-03,3.67434348655402351e-12,3.79839215636224026e-12
164,3.84996279807125140e-04,2.76045743683793194e-04,1.43444230636900825e-03,3.63243341577514051e-12,3.79839215636224026e-12
165,3.82108315362019303e-04,2.72505021090125449e-04,1.42806159086366182e-03,3.59599751980997784e-12,3.79839215636224026e-12
166,3.79278830981308324e-04,2.69031903519599720e-04,1.42175032109045181e-03,4.41748868951552496e-12,3.79839215636224026e-12
167,3.76500967726871554e-04,2.65629168590737590e-04,1.41550887126548359e-03,4.37222022864877835e-12,3.79839215636224026e-12
168,3.73769814796429307e-04,2.62295418256872071e-04,1.40933753926812525e-03,4.32876312890826402e-12,3.79839215636224026e-12
169,3.71081978542321059e-04,2.59027234085916339e-04,1.40323644557036921e-03,4.28644307445051278e-12,3.79839215636224026e-12
170,3.68435010659782809e-04,2.55820534130867926e-04,1.39720550690962202e-03,4.24490333866546449e-12,3.79839215636224026e-12
171,3.65827076591951686e-04,2.52671286835241154e-04,1.39124444845436330e-03,4.20398402761468149e-12,3.79839215636224026e-12
172,3.63256720377630167e-04,2.49401079232515737e-04,1.38535045769755979e-03,4.16274927077031755e-12,3.79839215636224026e-12
173,3.60723340885696700e-04,2.44037534843840448e-04,1.37949225331975120e-03,4.11067506232107290e-12,3.79839215636224026e-12
174,3.58232940704391874e-04,2.40287623259849138e-04,1.37369312744201814e-03,4.07323407740751435e-12,3.79839215636224026e-12
175,3.55758040779402443e-04,2.37047006894982356e-04,1.36795901485091582e-03,4.03877910832042739e-12,3.79839215636224026e-12
176,3.53308046885927797e-04,2.33991259930074931e-04,1.36229106661147226e-03,4.00250680236929432e-12,3.79839215636224026e-12
177,3.50891721153881713e-04,2.31015149841976686e-04,1.35668884568127955e-03,3.93529085100808717e-12,3.79839215636224026e-12
178,3.48512751747640957e-04,2.28088321110494466e-04,1.35115139562701344e-03,3.92282791605616392e-12,3.79839215636224026e-12
179,3.46171040859351753e-04,2.25206864934301520e-04,1.34567767544764246e-03,3.88410504487741432e-12,3.79839215636224026e-12
180,3.43864763455595116e-04,2.22369166846331088e-04,1.34026667132401342e-03,3.84577939999336141e-12,3.79839215636224026e-12
181,3.41591858004388217e-04,2.19576653301539981e-04,1.33491747031827166e-03,3.80865821648727776e-12,3.79839215636224026e-12
182,3.39350289421896153e-04,2.16830838511463791e-04,1.32962926277658817e-03,3.77280250029916642e-12,3.79839215636224026e-12
183,3.37138407793962128e-04,2.14131300257777544e-04,1.32440130122842112e-03,3.73806115004536345e-12,3.79839215636224026e-12
184,3.34955037861138928e-04,2.11474513888089649e-04,1.31923281664292932e-03,3.70421353799138451e-12,3.79839215636224026e-12
185,3.32799012811595693e-04,2.08859658773373540e-04,1.31412305673775875e-03,3.67107356188385471e-12,3.79839215636224026e-12
186,3.30669495264567870e-04,2.06285116606464482e-04,1.30907126652285628e-03,3.63849324670741003e-12,3.79839215636224026e-12
187,3.28585897328495524e-04,2.03749167357622881e-04,1.30408052876093521e-03,3.61013635213032381e-12,3.79839215636224026e-12
188,3.26633946199538427e-04,2.01246899219613407e-04,1.29915959925271714e-03,3.58937915155844837e-12,3.79839215636224026e-12
189,3.24407846253854562e-04,1.98759128381331620e-04,1.29429350832454605e-03,3.54713915547440780e-12,3.79839215636224026e-12
190,3.22345472837401047e-04,1.96279134944900383e-04,1.28948277973587092e-03,3.51371670490844675e-12,3.79839215636224026e-12
191,3.20321562218800850e-04,1.93840698004984135e-04,1.28472659029095016e-03,3.48123950491111340e-12,3.79839215636224026e-12
192,3.18166574625129315e-04,1.91440170114552948e-04,1.28002145058634200e-03,3.45359035461221635e-12,3.79839215636224026e-12
193,3.15993534566321908e-04,1.89076135479840932e-04,1.27536524659146717e-03,3.42480038982532863e-12,3.79839215636224026e-12
194,3.13964596026621034e-04,1.86505468446621721e-04,1.27075629802308847e-03,3.38977948398233188e-12,3.79839215636224026e-12
195,3.12008302151047196e-04,1.82743247256532193e-04,1.26618201830327125e-03,3.34247487074256236e-12,3.79839215636224026e-12
196,3.10094141218426672e-04,1.79952780792596797e-04,1.26165216891190425e-03,3.30601271995850251e-12,3.79839215636224026e-12
197,3.08212384781206446e-04,1.77498578841807575e-04,1.25716973257181922e-03,4.39517316273884835e-12,3.79839215636224026e-12
198,3.06359648281167652e-04,1.75173144682963999e-04,1.25273523956183830e-03,4.35457430765051973e-12,3.79839215636224026e-12
199,3.04535028186157927e-04,1.72909044130647224e-04,1.24834827108171939e-03,4.31144272416923522e-12,3.79839215636224026e-12
200,3.02844303690808100e-04,1.70687007510225420e-04,1.24401201722726829e-03,4.25873654947595292e-12,3.79839215636224026e-12
201,3.01120544529867584e-04,1.68483173318764295e-04,1.23972241092276171e-03,4.21625545071536042e-12,3.79839215636224026e-12
202,2.99363221365299328e-04,1.66308084059439416e-04,1.23547746570231809e-03,4.17309783788328232e-12,3.79839215636224026e-12
203,2.97631248429376270e-04,1.64174785807011912e-04,1.23127685588330076e-03,4.12870172838344553e-12,3.79839215636224026e-12
204,2.95919265568623038e-04,1.62210047490633991e-04,1.22712076216231888e-03,4.10984780290210850e-12,3.79839215636224026e-12
205,2.94189726477847157e-04,1.60265920052187632e-04,1.22300927333557916e-03,4.06134637667710645e-12,3.79839215636224026e-12
206,2.92536376426621948e-04,1.58312913267515484e-04,1.21894420213593062e-03,4.00735614575570376e-12,3.79839215636224026e-12
207,2.90884930029332290e-04,1.56388526261558048e-04,1.21492361705861809e-03,4.00405217799872090e-12,3.79839215636224026e-12
208,2.89255798650842272e-04,1.54506033837744592e-04,1.21094585758523238e-03,3.97096231789355808e-12,3.79839215636224026e-12
209,2.87639824873435522e-04,1.52650618734264531e-04,1.20700989739749008e-03,3.93233914223651585e-12,3.79839215636224026e-12
210,2.86040755220453061e-04,1.50819247739812558e-04,1.20311488173747202e-03,3.89482808059405686e-12,3.79839215636224026e-12
211,2.84461389934263548e-04,1.49011420715896854e-04,1.19926014213538588e-03,3.86012239496453124e-12,3.79839215636224026e-12
212,2.82901724536998114e-04,1.47214883794655871e-04,1.19544489146618206e-03,3.82738563386088333e-12,3.79839215636224026e-12
213,2.81319394527236491e-04,1.45363111131864017e-04,1.19167433639343198e-03,3.78293514665103414e-12,3.79839215636224026e-12
214,2.79747036819059090e-04,1.43582013721016384e-04,1.18795329747166845e-03,3.73065221851283739e-12,3.79839215636224026e-12
215,2.78200010545746337e-04,1.41813136680314845e-04,1.18427189112351827e-03,3.69501916167514832e-12,3.79839215636224026e-12
216,2.76676230305868294e-04,1.40062644997914957e-04,1.18062554481261585e-03,3.65703653537648273e-12,3.79839215636224026e-12
217,2.75178626211262695e-04,1.38334870798617669e-04,1.17701273125873679e-03,3.62130892831360781e-12,3.79839215636224026e-12
218,2.73705606336886633e-04,1.36633627246092812e-04,1.17343287258706366e-03,3.58882439486523532e-12,3.79839215636224026e-12
219,2.72254225066606776e-04,1.34960583677280440e-04,1.16988570944867869e-03,3.55941113900874344e-12,3.79839215636224026e-12
220,2.70821702889693634e-04,1.33315862722728468e-04,1.16637106076900704e-03,3.53205545856075348e-12,3.79839215636224026e-12
221,2.69405994722217640e-04,1.31698626644913990e-04,1.16288873974189507e-03,3.50602889982352005e-12,3.79839215636224026e-12
222,2.68005747447532504e-04,1.30107612239284409e-04,1.15943852473164620e-03,3.48090414998279421e-12,3.79839215636224026e-12
223,2.66620102292612388e-04,1.28558867731053377e-04,1.15602074520754564e-03,3.45277805298438631e-12,3.79839215636224026e-12
224,2.65248411854938817e-04,1.27078973411563816e-04,1.15263583007681192e-03,3.42604830179192095e-12,3.79839215636224026e-12
