iteration,u_residual,v_residual,p_residual,continuity_residual,global_mass_imbalance
52,8.86458904507397925e-04,4.12415832369408440e-04,2.22226404675252183e-03,2.15412576491585631e-12,2.44509135161052882e-11
53,8.33213626763868744e-04,3.79539552025353461e-04,2.17476788250003765e-03,2.36046848240123394e-12,2.44509135161052882e-11
54,7.95002407638146277e-04,3.49497500017474790e-04,2.13225308661498534e-03,2.42803750204817068e-12,2.44509135161052882e-11
55,7.50325057638652894e-04,3.24143762243992958e-04,2.09275090880085748e-03,2.08998794582156104e-12,2.44509135161052882e-11
56,7.15179788754809328e-04,3.01321842203467730e-04,2.05700869972791096e-03,2.28954567333991273e-12,2.44509135161052882e-11
57,6.74613453186941763e-04,2.80799377016659950e-04,2.02310282548208518e-03,2.40917431724533241e-12,2.44509135161052882e-11
58,6.38681339254703532e-04,2.63335143441363563e-04,1.99134176777535565e-03,2.31504794048608438e-12,2.44509135161052882e-11
59,6.06329241642214879e-04,2.49176622568960456e-04,1.96169057012681629e-03,2.15122706437271937e-12,2.44509135161052882e-11
60,5.76520732663655076e-04,2.34047994657618426e-04,1.93352758724237754e-03,2.35723218995241370e-12,2.44509135161052882e-11
61,5.48906638685492778e-04,2.19728981766596575e-04,1.90660838126224374e-03,2.00073106125609717e-12,2.44509135161052882e-11
62,5.19765875971834723e-04,2.07036772144817256e-04,1.88037797745771494e-03,2.38711805505147539e-12,2.44509135161052882e-11
63,4.92046097674444160e-04,1.95465707249129812e-04,1.85460990195522092e-03,2.35238545800323015e-12,2.44509135161052882e-11
64,4.67386638290277052e-04,1.84614413128050532e-04,1.82944666014634642e-03,2.35822054438501999e-12,2.44509135161052882e-11
65,4.45161576236367395e-04,1.74912089267362025e-04,1.80504471540830292e-03,2.19061333262223750e-12,2.44509135161052882e-11
66,4.28773065632506018e-04,1.66603935544159480e-04,1.78211207937384211e-03,2.08142468454309276e-12,2.44509135161052882e-11
67,4.11090912773114981e-04,1.59075598257681111e-04,1.76018490821201940e-03,2.06347090627500183e-12,2.44509135161052882e-11
68,3.92608283619893432e-04,1.51976992895079777e-04,1.73898945464957843e-03,2.36699295324765192e-12,2.44509135161052882e-11
69,3.76045808437233372e-04,1.45147985949567579e-04,1.71851555223150629e-03,2.11385397241795390e-12,2.44509135161052882e-11
70,3.61427564849602903e-04,1.38920685347114243e-04,1.69880199319115324e-03,2.20098117082931744e-12,2.44509135161052882e-11
71,3.46268186094310859e-04,1.33320957493126511e-04,1.67956905939322656e-03,2.20113743523573785e-12,2.44509135161052882e-11
72,3.32373162656990806e-04,1.28270378672555027e-04,1.66067738952826766e-03,2.16902074200818604e-12,2.44509135161052882e-11
73,3.23677265269674904e-04,1.23806925512394899e-04,1.64280262673814582e-03,2.18937409800542070e-12,2.44509135161052882e-11
74,3.10956588613421983e-04,1.20312985364288166e-04,1.62548131074894244e-03,2.34948689466148714e-12,2.44509135161052882e-11
75,2.96826686678312011e-04,1.17283830514085518e-04,1.60852111683770912e-03,2.44281055606480594e-12,2.44509135161052882e-11
76,2.87785077676965429e-04,1.13480289019420787e-04,1.59214414519161414e-03,2.35866939065723342e-12,2.44509135161052882e-11
77,2.79860065730723050e-04,1.09633818607110468e-04,1.57633680876120819e-03,2.31872424106665221e-12,2.44509135161052882e-11
78,2.72724563651450343e-04,1.06347826623410431e-04,1.56108307653714533e-03,2.19038056312772924e-12,2.44509135161052882e-11
79,2.66102934552116515e-04,1.04107876304318454e-04,1.54637424868174392e-03,2.44295240965487067e-12,2.44509135161052882e-11
80,2.57948520885463808e-04,1.02241111623520349e-04,1.53202447533275416e-03,2.03955015360947229e-12,2.44509135161052882e-11
81,2.50985053082400898e-04,1.00551412979777525e-04,1.51802979286382034e-03,2.17353471967877845e-12,2.44509135161052882e-11
82,2.45475111328524677e-04,9.87774455550170414e-05,1.50447997061498549e-03,2.40422718480649004e-12,2.44509135161052882e-11
83,2.40346197276452775e-04,9.67638511491568197e-05,1.49130049666375427e-03,2.43224964866250596e-12,2.44509135161052882e-11
84,2.35243716789275799e-04,9.46310990711943050e-05,1.47847499620539359e-03,2.41964577109290374e-12,2.44509135161052882e-11
85,2.29958372147945350e-04,9.24228630738616503e-05,1.46602742376043837e-03,2.03768980833010445e-12,2.44509135161052882e-11
86,2.25077375510741547e-04,9.02511856688205827e-05,1.45390728422872643e-03,2.03208729134308893e-12,2.44509135161052882e-11
87,2.20454178934487074e-04,8.83862146133982372e-05,1.44208805646652894e-03,2.42888175828406181e-12,2.44509135161052882e-11
88,2.16076327256311049e-04,8.63524661210457082e-05,1.43055734922633844e-03,2.23197925617998058e-12,2.44509135161052882e-11
89,2.12154156567952791e-04,8.47797365036472635e-05,1.41928806311608473e-03,2.44182731588792254e-12,2.44509135161052882e-11
90,2.08406584285552405e-04,8.33700559051743121e-05,1.40826397129495103e-03,2.36645172399273803e-12,2.44509135161052882e-11
91,2.04410223590444909e-04,8.18044651106728676e-05,1.39738664068450960e-03,2.43537960447964855e-12,2.44509135161052882e-11
92,2.01029338338291089e-04,8.04953488380991751e-05,1.38672702020778871e-03,2.43575278072423805e-12,2.44509135161052882e-11
93,1.97469031116142516e-04,7.92629311493810580e-05,1.37624153189405620e-03,2.36273517569109095e-12,2.44509135161052882e-11
94,1.94457853746417216e-04,7.81253889002096177e-05,1.36601318706029576e-03,2.29750460271917096e-12,2.44509135161052882e-11
95,1.92118787578843768e-04,7.71583843960219664e-05,1.35607577229297739e-03,2.13009352827231669e-12,2.44509135161052882e-11
96,1.88488175623611901e-04,7.63816642912694117e-05,1.34631776588767867e-03,2.17209706647413142e-12,2.44509135161052882e-11
97,1.85606920035798521e-04,7.51880678615759226e-05,1.33675179266219755e-03,2.03886208789851006e-12,2.44509135161052882e-11
98,1.81420936261508407e-04,7.34659014063791880e-05,1.32727293304154051e-03,2.24641931299333654e-12,2.44509135161052882e-11
99,1.78374524576352053e-04,7.16909168364708653e-05,1.31792010600573673e-03,2.11283927329681583e-12,2.44509135161052882e-11
100,1.75807097157047374e-04,7.01633402017663472e-05,1.30872776289314035e-03,2.13826605110892616e-12,2.44509135161052882e-11
101,1.72869293388863417e-04,6.87841526521948101e-05,1.29967792426274550e-03,2.43508637420135773e-12,2.44509135161052882e-11
102,1.69802368438363760e-04,6.76355321298202682e-05,1.29075648490073534e-03,2.27211020639174275e-12,2.44509135161052882e-11
103,1.67390379045546180e-04,6.68336179382208719e-05,1.28199643299959092e-03,2.34070617581747845e-12,2.44509135161052882e-11
104,1.65246066177632869e-04,6.61807115847175617e-05,1.27340517338541998e-03,2.32536236654070242e-12,2.44509135161052882e-11
105,1.63264398599248078e-04,6.55762840620212708e-05,1.26496327598367713e-03,2.44244635909391447e-12,2.44509135161052882e-11
106,1.61720825896830109e-04,6.48794623716555301e-05,1.25667095508364660e-03,2.39912585435703789e-12,2.44509135161052882e-11
107,1.60080938631507587e-04,6.41272032323863145e-05,1.24851114689598355e-03,2.00481044392936397e-12,2.44509135161052882e-11
108,1.58392806030682449e-04,6.33843663755719858e-05,1.24047129171177837e-03,2.18085070258900821e-12,2.44509135161052882e-11
109,1.56716096776389198e-04,6.26651350575530697e-05,1.23254603265653758e-03,2.28284078315597503e-12,2.44509135161052882e-11
110,1.55053528774370665e-04,6.19761926930568682e-05,1.22473179005109698e-03,2.07388883059536257e-12,2.44509135161052882e-11
111,1.53463257999649643e-04,6.13248452335860141e-05,1.21703498454599408e-03,2.26475024873158009e-12,2.44509135161052882e-11
112,1.51934592787903046e-04,6.07035913302402785e-05,1.20945520746897984e-03,2.16432590375202985e-12,2.44509135161052882e-11
113,1.49088650170618508e-04,6.00523359414600549e-05,1.20185552224091495e-03,2.42217349048357217e-12,2.44509135161052882e-11
114,1.46815491201531662e-04,5.91813904538012709e-05,1.19427562833508932e-03,2.37850549911062409e-12,2.44509135161052882e-11
115,1.44929133772703304e-04,5.84904306606168252e-05,1.18676141358202642e-03,2.28180540749046590e-12,2.44509135161052882e-11
116,1.42440312380593694e-04,5.79749264702704263e-05,1.17930993483440685e-03,2.40050869286278265e-12,2.44509135161052882e-11
117,1.40484439366425938e-04,5.74724083694057227e-05,1.17194615800339497e-03,2.07503126308962369e-12,2.44509135161052882e-11
118,1.38846953074786089e-04,5.70022435142719666e-05,1.16468378242892538e-03,2.00366209975109252e-12,2.44509135161052882e-11
119,1.37381027665235803e-04,5.65765838610145168e-05,1.15752907551612224e-03,2.21205209019564999e-12,2.44509135161052882e-11
120,1.36013841023484213e-04,5.61748109981353617e-05,1.15048323170911771e-03,2.18015436780238025e-12,2.44509135161052882e-11
121,1.34728979876561322e-04,5.57815351899578418e-05,1.14355000856911277e-03,2.30220400021582377e-12,2.44509135161052882e-11
122,1.33648532726377109e-04,5.53484902724030308e-05,1.13673755161314283e-03,2.12863623426763177e-12,2.44509135161052882e-11
123,1.32495483314334759e-04,5.48376815807288717e-05,1.13003330474909414e-03,2.44033729459775949e-12,2.44509135161052882e-11
124,1.31277919415448299e-04,5.43539973922579290e-05,1.12342518305387192e-03,2.13261846039179508e-12,2.44509135161052882e-11
125,1.30057769641853929e-04,5.39213874718120082e-05,1.11691083581691442e-03,2.07086457824048665e-12,2.44509135161052882e-11
126,1.28849814196615645e-04,5.35052260460916384e-05,1.11048545834976421e-03,2.32770065596469301e-12,2.44509135161052882e-11
127,1.27660901958258821e-04,5.30975008596010301e-05,1.10414505914192200e-03,2.28152958356169823e-12,2.44509135161052882e-11
128,1.26133772809469989e-04,5.26919148914598603e-05,1.09786929551103992e-03,2.10386628449908070e-12,2.44509135161052882e-11
129,1.24510925757493490e-04,5.22803244065481274e-05,1.09164484823994325e-03,2.24435038303345617e-12,2.44509135161052882e-11
130,1.23042397130650785e-04,5.18430827602439414e-05,1.08546483865507785e-03,2.19719437313244383e-12,2.44509135161052882e-11
131,1.21732209306102499e-04,5.13878351373533773e-05,1.07933716408638433e-03,2.12797030541843251e-12,2.44509135161052882e-11
132,1.20579221431438817e-04,5.09373908346635190e-05,1.07327383447659288e-03,2.23588987436848961e-12,2.44509135161052882e-11
133,1.19501409069811817e-04,5.05088533110130612e-05,1.06727958423214874e-03,1.98962318197287485e-12,2.44509135161052882e-11
134,1.18463785131660892e-04,5.01033795915345335e-05,1.06135596253360853e-03,2.32916791000498807e-12,2.44509135161052882e-11
135,1.17007231877043865e-04,4.97159196920212980e-05,1.05548624419894645e-03,2.24704920124265686e-12,2.44509135161052882e-11
136,1.15599058230604938e-04,4.91914595551711835e-05,1.04965191331820792e-03,2.16348480151282562e-12,2.44509135161052882e-11
137,1.14457593148387590e-04,4.86968942169475959e-05,1.04385449111521109e-03,2.43677620671449147e-12,2.44509135161052882e-11
138,1.13423973151235581e-04,4.83698698189024895e-05,1.03810312115636865e-03,2.05505893279749894e-12,2.44509135161052882e-11
139,1.12462152235615087e-04,4.81999976785192909e-05,1.03240492555943097e-03,2.16023897105018340e-12,2.44509135161052882e-11
140,1.11384675953540702e-04,4.81626967770503952e-05,1.02675851823331283e-03,2.26109178376261244e-12,2.44509135161052882e-11
141,1.10531407668743357e-04,4.81317400040702861e-05,1.02118270332048782e-03,2.34958733433113687e-12,2.44509135161052882e-11
142,1.09663351074809412e-04,4.80626036796084330e-05,1.01568182331528752e-03,2.34259679435119643e-12,2.44509135161052882e-11
143,1.08770890857457942e-04,4.79297046578945767e-05,1.01025356033995328e-03,2.37227801493489472e-12,2.44509135161052882e-11
144,1.07896460225153775e-04,4.76647619706637330e-05,1.00489627992763047e-03,2.30819966090728393e-12,2.44509135161052882e-11
145,1.07046816469606853e-04,4.73102749568607526e-05,9.99609322293442196e-04,2.11172960767995810e-12,2.44509135161052882e-11
146,1.06219408561737929e-04,4.68638820380134032e-05,9.94391119838063152e-04,2.37124088654294194e-12,2.44509135161052882e-11
147,1.05711361543033187e-04,4.63428534463248868e-05,9.89261869906032801e-04,2.16412949758243754e-12,2.44509135161052882e-11
148,1.05169894269318084e-04,4.56641487185837822e-05,9.84212058640395425e-04,2.20417653369575317e-12,2.44509135161052882e-11
149,1.04475146271045804e-04,4.49353258889543137e-05,9.79240029821889027e-04,2.27686144034126289e-12,2.44509135161052882e-11
150,1.03668100511703247e-04,4.42953483691021222e-05,9.74340740396416349e-04,2.24447022011198151e-12,2.44509135161052882e-11
151,1.02852461857917359e-04,4.37444039396486299e-05,9.69502941388606298e-04,2.42875874475345058e-12,2.44509135161052882e-11
152,1.02037107093295101e-04,4.32949268104356578e-05,9.64715475466828556e-04,2.33653690399798310e-12,2.44509135161052882e-11
153,1.01224260876399020e-04,4.30286828544098327e-05,9.59985077410227430e-04,2.36294977497674445e-12,2.44509135161052882e-11
154,1.00418598641296446e-04,4.28591119010308854e-05,9.55309988468650462e-04,2.39527057059987542e-12,2.44509135161052882e-11
155,9.96224659796730362e-05,4.27343694465325176e-05,9.50686252307219345e-04,2.30966951204386756e-12,2.44509135161052882e-11
156,9.88376484658475501e-05,4.26137562547488534e-05,9.46109568642096292e-04,2.38126969807636951e-12,2.44509135161052882e-11
157,9.80651773798012536e-05,4.24639778266451038e-05,9.41575404885948387e-04,2.23815167206327968e-12,2.44509135161052882e-11
158,9.73071771950966306e-05,4.22655580508812174e-05,9.37079894629417372e-04,2.28388532145662241e-12,2.44509135161052882e-11
159,9.65776255178404534e-05,4.20092122054009060e-05,9.32622013406658734e-04,2.11477326529285836e-12,2.44509135161052882e-11
160,9.58954710442463492e-05,4.16941635123159013e-05,9.28203214577556085e-04,2.42204388478838994e-12,2.44509135161052882e-11
161,9.51979634139887398e-05,4.13269801121943160e-05,9.23818043600138552e-04,2.40303939766783846e-12,2.44509135161052882e-11
162,9.45008549199298183e-05,4.09238761929658527e-05,9.19463945470629551e-04,1.97899803944190830e-12,2.44509135161052882e-11
163,9.38150647969775934e-05,4.04972697011589299e-05,9.15139918615798047e-04,2.45085098805622683e-12,2.44509135161052882e-11
164,9.31282888190840936e-05,4.00620751774661237e-05,9.10849323873890414e-04,2.23488366486200854e-12,2.44509135161052882e-11
165,9.25636951771875314e-05,3.96066911209805200e-05,9.06599252235105210e-04,2.30159412089202806e-12,2.44509135161052882e-11
166,9.19562994170744930e-05,3.91060894765406190e-05,9.02376782065374247e-04,2.18145372184810975e-12,2.44509135161052882e-11
167,9.13111703617045819e-05,3.86485072801950500e-05,8.98181225124498970e-04,2.24638154230328479e-12,2.44509135161052882e-11
168,9.06738108387372351e-05,3.82275637866333031e-05,8.94012059494651195e-04,2.30779365406772639e-12,2.44509135161052882e-11
169,9.00511564643126117e-05,3.78651963656724585e-05,8.89871856483594420e-04,2.27887016837380151e-12,2.44509135161052882e-11
170,8.94447599846709992e-05,3.75619422694716383e-05,8.85763801392384876e-04,2.29190964281851513e-12,2.44509135161052882e-11
171,8.88530479213234828e-05,3.73100153624476356e-05,8.81690771461153826e-04,2.36370802074792401e-12,2.44509135161052882e-11
172,8.82743670297058786e-05,3.70960933897404450e-05,8.77654992361789595e-04,2.39008650503221381e-12,2.44509135161052882e-11
173,8.77073844117317816e-05,3.69050159959202865e-05,8.73657978421811684e-04,2.25165406088145950e-12,2.44509135161052882e-11
174,8.71508821951152897e-05,3.67230315893025516e-05,8.69700574561571983e-04,2.33130759134906840e-12,2.44509135161052882e-11
175,8.66037080789423873e-05,3.65369431927885647e-05,8.65781518648685235e-04,2.32929695823874479e-12,2.44509135161052882e-11
176,8.60663441639485734e-05,3.63323353678214893e-05,8.61900802086232798e-04,2.26911936046134307e-12,2.44509135161052882e-11
177,8.55366080241057162e-05,3.61243354411261173e-05,8.58058423519117864e-04,2.32997047929376520e-12,2.44509135161052882e-11
178,8.49951127450713172e-05,3.59082392298939673e-05,8.54254683692690715e-04,2.20332258857406436e-12,2.44509135161052882e-11
179,8.41759319299722922e-05,3.56834119624942865e-05,8.50472619277522828e-04,2.19422797802960804e-12,2.44509135161052882e-11
180,8.32568437954575276e-05,3.54707206393878961e-05,8.46705252821013370e-04,2.15835714369430048e-12,2.44509135161052882e-11
181,8.23383561984091303e-05,3.52506340706369343e-05,8.42950036232740412e-04,2.44235581687902157e-12,2.44509135161052882e-11
182,8.16587669270628819e-05,3.50230363539625310e-05,8.39214929464633642e-04,2.32824542038942985e-12,2.44509135161052882e-11
183,8.11034320191100468e-05,3.48066378542377427e-05,8.35505231834210741e-04,2.43536626904164581e-12,2.44509135161052882e-11
184,8.05992619863970188e-05,3.46064683146195671e-05,8.31823891097041948e-04,2.37961011441420727e-12,2.44509135161052882e-11
185,8.01141115573052762e-05,3.44171834587536608e-05,8.28172440128138970e-04,2.43144281697230627e-12,2.44509135161052882e-11
186,7.97833726351661099e-05,3.42308279907021745e-05,8.24550744211908853e-04,2.40823972880309624e-12,2.44509135161052882e-11
187,7.93139188738509817e-05,3.39895369862802668e-05,8.20956651964341636e-04,2.29180119311457673e-12,2.44509135161052882e-11
188,7.87760818084226182e-05,3.37407080130506116e-05,8.17390134969730574e-04,2.30140741613451822e-12,2.44509135161052882e-11
189,7.82809286198778143e-05,3.34982897711315114e-05,8.13856553916959889e-04,2.39093201604048503e-12,2.44509135161052882e-11
190,7.78030095004115797e-05,3.32586588834694441e-05,8.10356272382795496e-04,2.45078072078748882e-12,2.44509135161052882e-11
191,7.73324591220170542e-05,3.30227838415210110e-05,8.06887136042180398e-04,2.27227629437494037e-12,2.44509135161052882e-11
192,7.66639990322045726e-05,3.27910016392165928e-05,8.03434723766538895e-04,2.42858157167118877e-12,2.44509135161052882e-11
193,7.60446659520881175e-05,3.25567076211074596e-05,7.99997550148113146e-04,2.32092279344812307e-12,2.44509135161052882e-11
194,7.55694728334253753e-05,3.23340254625314490e-05,7.96582950259128544e-04,2.20155321995887083e-12,2.44509135161052882e-11
195,7.51442977033171279e-05,3.21366214041359234e-05,7.93194364165121881e-04,2.37864387347362424e-12,2.44509135161052882e-11
196,7.47440057070149536e-05,3.19602311771478650e-05,7.89833766990402164e-04,2.42905805690974161e-12,2.44509135161052882e-11
197,7.43492266862596910e-05,3.17962434226767826e-05,7.86501674468029059e-04,2.32844054236033075e-12,2.44509135161052882e-11
198,7.39523808940205742e-05,3.16378916477610394e-05,7.83197840142765053e-04,2.23859425047313003e-12,2.44509135161052882e-11
199,7.35497009919020678e-05,3.14819762483673079e-05,7.79920862659220127e-04,2.21409896107911720e-12,2.44509135161052882e-11
200,7.31417099619952635e-05,3.13265777431849152e-05,7.76669685003715331e-04,2.11604323215121084e-12,2.44509135161052882e-11
201,7.27307429657200912e-05,3.11705307994921096e-05,7.73444313758980253e-04,2.21150727730286898e-12,2.44509135161052882e-11
202,7.23172016911646570e-05,3.10131578135454511e-05,7.70244066986045298e-04,2.14484565137855183e-12,2.44509135161052882e-11
203,7.19740914037601430e-05,3.08552284354416732e-05,7.67070798538628572e-04,2.28003008737710550e-12,2.44509135161052882e-11
204,7.17328763259722475e-05,3.06946929225989664e-05,7.63924803665760920e-04,2.03976118460848482e-12,2.44509135161052882e-11
205,7.13754754952377750e-05,3.05408485233723225e-05,7.60800645732205507e-04,2.12962950596219244e-12,2.44509135161052882e-11
206,7.09890616039357189e-05,3.03848653463308050e-05,7.57697545716783712e-04,2.08193621793388732e-12,2.44509135161052882e-11
207,7.05964194573452272e-05,3.02269485104386879e-05,7.54615812881823307e-04,2.03320444600933822e-12,2.44509135161052882e-11
208,7.02037645140932051e-05,3.00660617825922019e-05,7.51555768813641327e-04,2.00886036229069119e-12,2.44509135161052882e-11
209,6.98127206192054363e-05,2.99018979564207684e-05,7.48517536151711220e-04,2.04409466270106940e-12,2.44509135161052882e-11
210,6.94235713466425665e-05,2.97357949178695751e-05,7.45501143684081428e-04,2.03990709653372941e-12,2.44509135161052882e-11
211,6.90364545911891083e-05,2.95694330940145505e-05,7.42506598791195863e-04,2.08334547736457355e-12,2.44509135161052882e-11
212,6.86516869804483211e-05,2.94038763378198727e-05,7.39533912794141171e-04,1.98602613690959495e-12,2.44509135161052882e-11
213,6.82695961508557379e-05,2.92395869335534855e-05,7.36583097500304452e-04,1.94693291542450607e-12,2.44509135161052882e-11
214,6.78904516777596495e-05,2.90766935592513585e-05,7.33654151022749353e-04,2.02358801411136392e-12,2.44509135161052882e-11
215,6.75144610248182742e-05,2.89151837630581423e-05,7.30747046556344299e-04,1.94555715998521627e-12,2.44509135161052882e-11
216,6.70450658229257022e-05,2.87549931091730423e-05,7.27854287538324098e-04,2.31358833872899924e-12,2.44509135161052882e-11
217,6.65914856117891566e-05,2.85993452722135114e-05,7.24976444229817976e-04,2.23532716120394602e-12,2.44509135161052882e-11
218,6.61892158547685070e-05,2.84484553776430198e-05,7.22117846968645485e-04,2.15832276861609592e-12,2.44509135161052882e-11
219,6.58063118461747510e-05,2.82995897650431929e-05,7.19279924462864735e-04,2.16103021695434443e-12,2.44509135161052882e-11
220,6.54344652356797578e-05,2.81567028982425939e-05,7.16463916514531126e-04,2.19751139019099018e-12,2.44509135161052882e-11
221,6.50684817964945674e-05,2.80085774964404727e-05,7.13669379674326592e-04,2.20420676920880444e-12,2.44509135161052882e-11
222,6.47074505798862299e-05,2.78586815596105781e-05,7.10895948517315164e-04,2.37829711895025549e-12,2.44509135161052882e-11
223,6.43505737193695031e-05,2.77065909288900242e-05,7.08142764598952549e-04,2.26484843884983304e-12,2.44509135161052882e-11
224,6.39467296705863636e-05,2.75449084690424749e-05,7.05402875068518020e-04,2.30138236624185832e-12,2.44509135161052882e-11
