case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d-linup,160x160,25600,51520,cpu,linear_upwind,1,60,60,11.7507,0.00107966,4.38398,0.618295,0.0112536,0.0653677,0.476688,5.66663,0.410096,0.0118508,0.0403552,0.0650383,5.35924,6.28492,MaxIterations,0,1,0,0.00231483,0.00103769,0.000131206,5.6356e-08,1138,10805,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d-linup,160x160,25600,51520,cpu,linear_upwind,2,60,60,11.894,0.00154545,4.34911,0.62202,0.0112674,0.0703694,0.483186,5.81902,0.416669,0.0121647,0.0405225,0.0680231,5.34276,6.44104,MaxIterations,0,1,0,0.00231483,0.00103769,0.000131206,5.6356e-08,1138,10805,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d-linup,160x160,25600,51520,gpu-pipe,linear_upwind,0,60,60,15.4812,0.00111857,4.85796,1.26748,0.0111428,0.0606198,0.47985,8.25481,0.431321,0.0116554,0.0433333,0.060438,5.85255,9.52229,MaxIterations,0,1,0,0.00231394,0.00103957,0.000131206,5.92169e-08,1138,11205,544,259572800,49496,105751200,26,0,148424,49316,8581104,1351815168,9.51138
cavity2d-linup,160x160,25600,51520,gpu-pipe,linear_upwind,1,60,60,15.5042,0.00115462,4.88008,1.25691,0.0111893,0.0595671,0.501804,8.24039,0.433792,0.0117944,0.0430113,0.0630897,5.89823,9.4973,MaxIterations,0,1,0,0.00231394,0.00103957,0.000131206,5.92169e-08,1138,11205,544,259572800,49496,105751200,26,0,148424,49316,8581104,1351815168,9.48649
cavity2d-linup,160x160,25600,51520,gpu-pipe,linear_upwind,2,60,60,15.6039,0.00126721,4.88682,1.3038,0.0117887,0.0588927,0.485717,8.29722,0.436748,0.0121227,0.0434921,0.0644225,5.89209,9.60102,MaxIterations,0,1,0,0.00231394,0.00103957,0.000131206,5.92169e-08,1138,11205,544,259572800,49496,105751200,26,0,148424,49316,8581104,1351815168,9.59012
cavity2d-linup,160x160,25600,51520,gpu-disc,linear_upwind,0,60,60,10.7133,0.125911,1.04334,1.10722,0.00945827,0.000311753,0.370333,7.83475,0.104325,0.0503815,0.0454082,0.0120611,1.57815,8.94197,MaxIterations,1,1,0,0.00231394,0.00103957,0.000131206,5.92169e-08,1138,11205,1555,520477872,50456,607871040,371,0,151364,49316,127206520,1351815168,8.91587
cavity2d-linup,160x160,25600,51520,gpu-disc,linear_upwind,1,60,60,10.6023,0.134757,1.06058,1.10275,0.00922367,0.000312231,0.369378,7.71056,0.0966712,0.0513843,0.0453689,0.0122917,1.58755,8.8133,MaxIterations,1,1,0,0.00231394,0.00103957,0.000131206,5.92169e-08,1138,11205,1555,520477872,50456,607871040,371,0,151364,49316,127206520,1351815168,8.78745
cavity2d-linup,160x160,25600,51520,gpu-disc,linear_upwind,2,60,60,10.3997,0.12734,1.02802,1.08925,0.00883847,0.00031408,0.364797,7.56414,0.0971029,0.0524808,0.0455149,0.0127148,1.55156,8.65339,MaxIterations,1,1,0,0.00231394,0.00103957,0.000131206,5.92169e-08,1138,11205,1555,520477872,50456,607871040,371,0,151364,49316,127206520,1351815168,8.62828
cavity2d-linup,160x160,25600,51520,disc-only,linear_upwind,0,60,60,8.70587,0.120843,1.21044,0.694346,0.0166232,0.000292045,0.440112,5.88167,0.182098,0.0750467,0.0459106,0.02996,1.92461,6.57602,MaxIterations,1,1,0,0.00231483,0.00103769,0.000131206,5.6356e-08,1138,10805,1011,260905072,960,502119840,345,0,2940,0,118625416,1351815168,0
cavity2d-linup,160x160,25600,51520,disc-only,linear_upwind,1,60,60,8.63615,0.12818,1.25109,0.692677,0.018348,0.000294102,0.442593,5.7562,0.180704,0.0760466,0.0476635,0.030913,1.96907,6.44887,MaxIterations,1,1,0,0.00231483,0.00103769,0.000131206,5.6356e-08,1138,10805,1011,260905072,960,502119840,345,0,2940,0,118625416,1351815168,0
